종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,연도,자산,부채,자본,매출액,액면가
이엔에프테크놀로지,530185,102710,화학,65,화학,G151010,2016,2.55574E+11,89295069162,1.66279E+11,3.34285E+11,23700
이엔에프테크놀로지,530185,102710,화학,65,화학,G151010,2017,2.652E+11,74367782549,1.90832E+11,3.87027E+11,25800
이엔에프테크놀로지,530185,102710,화학,65,화학,G151010,2018,3.10659E+11,86456468464,2.24203E+11,4.25448E+11,12400
이엔에프테크놀로지,530185,102710,화학,65,화학,G151010,2019,3.86226E+11,1.17201E+11,2.69025E+11,4.81013E+11,28300
이엔에프테크놀로지,530185,102710,화학,65,화학,G151010,2020,4.6347E+11,1.48989E+11,3.14482E+11,4.86607E+11,48000
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2015,2.89836E+11,79217156679,2.10619E+11,2.16719E+11,69200
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2016,2.5337E+11,67170301321,1.862E+11,1.17904E+11,24199
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2017,1.9683E+11,55338945222,1.41491E+11,1.02138E+11,24900
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2018,1.53652E+11,58154470674,95497496946,89944015259,20900
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2019,2.88456E+11,2.02527E+11,85928651931,1.21963E+11,29600
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2020,6.88133E+11,5.91237E+11,96895175210,1.3778E+11,26950
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2015,1.798E+11,47577828346,1.32222E+11,1.01921E+11,34050
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2016,2.17575E+11,63192932766,1.54382E+11,1.32468E+11,29350
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2017,2.34077E+11,68924832413,1.65152E+11,1.56964E+11,25300
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2018,2.52048E+11,68781171361,1.83267E+11,1.72997E+11,22550
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2019,2.70042E+11,68951050168,2.01091E+11,1.89844E+11,25650
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2020,3.0703E+11,83903971088,2.23126E+11,2.03708E+11,29850
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2015,58153277094,25728491300,32424785794,38312774844,3955
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2016,57514044167,32803020949,24711023218,25087831721,2785
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2017,56891730637,33030971959,23860758678,39319105298,2137
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2018,48794278614,25298751298,23495527316,34065695980,1297
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2019,54821462348,28863566050,25957896298,38478884255,1857
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2020,58307129808,27483078239,30824051569,45119741718,13875
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2015,71705073053,12201174507,59503898546,39821415298,33762
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2016,90791628088,13301797006,77489831082,54974499120,18954
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2017,1.08166E+11,37828046197,70338311049,52593956500,17900
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2018,1.03442E+11,35418031204,68024272746,66204377380,10900
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2019,1.01262E+11,24155089206,77107101016,72798657278,9700
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2020,1.63475E+11,37374317608,1.26101E+11,1.44131E+11,23750
지트리비앤티,552859,115450,도매,84,제약,G352020,2015,50347290780,16860986596,33486304184,16781578015,14150
지트리비앤티,552859,115450,도매,84,제약,G352020,2016,51648095716,14685956552,36962139164,17710432259,16800
지트리비앤티,552859,115450,도매,84,제약,G352020,2017,62711128487,18698890409,44012238078,17152269925,36650
지트리비앤티,552859,115450,도매,84,제약,G352020,2018,1.07657E+11,26225511647,81431762805,46357029294,28700
지트리비앤티,552859,115450,도매,84,제약,G352020,2019,1.39519E+11,63422711652,76096295871,58966186158,31950
지트리비앤티,552859,115450,도매,84,제약,G352020,2020,1.21938E+11,21632276820,1.00306E+11,42929780550,28600
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2015,64248882904,18942164934,45306717970,59431063798,3605
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2016,64810406115,18254074119,46556331996,68244069469,3535
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2017,69086704962,22489622193,46597082769,82091101258,3685
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2018,1.29944E+11,25516202286,1.04428E+11,1.00415E+11,4415
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2019,1.36747E+11,30871375380,1.05875E+11,1.10853E+11,5690
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2020,1.54158E+11,44693386142,1.09465E+11,1.07819E+11,9630
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2019,29502621024,1598960609,27903660415,9919282001,16350
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2020,31286706201,2042976283,29243729918,7754793753,29200
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2015,1.29493E+11,54639025669,74853540486,72091946786,22594
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2016,1.91712E+11,56277451693,1.35434E+11,84496686275,17949
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2017,1.96722E+11,63619526017,1.33103E+11,85772313969,11550
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2018,2.15363E+11,85690781990,1.29672E+11,92141601119,8200
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2019,2.05631E+11,90334169111,1.15297E+11,1.15257E+11,9100
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2020,1.75617E+11,78560845575,97056133171,1.15565E+11,9570
아이큐어,554352,175250,제약,66,화장품,G252065,2018,1.21001E+11,36308685406,84692720561,33320492480,27692
아이큐어,554352,175250,제약,66,화장품,G252065,2019,2.11893E+11,1.11816E+11,1.00077E+11,60922489710,30286
아이큐어,554352,175250,제약,66,화장품,G252065,2020,1.95149E+11,80410416317,1.14738E+11,90144211138,52708
아이진,945457,185490,연구·개발,98,생물공학,G352010,2019,47309380878,28279443284,19029937594,4245379708,8949
아이진,945457,185490,연구·개발,98,생물공학,G352010,2020,44427028873,31527738420,12899290453,3363423685,9594
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2015,62449601899,20247292106,42202309793,44214958351,10200
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2016,79884550581,33307433772,46577116809,46821028885,5680
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2017,96277496399,41329754201,54947742198,73627901908,10200
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2018,1.53281E+11,87147057818,66134401042,1.02753E+11,11850
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2019,1.77486E+11,97548411299,79937551191,1.47158E+11,10850
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2020,2.07158E+11,1.02018E+11,1.0514E+11,1.27691E+11,21850
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2015,2.0043E+11,67475675018,1.32954E+11,82586149640,10500
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2016,2.30524E+11,93866679519,1.36657E+11,1.25724E+11,10950
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017,2.56463E+11,1.2572E+11,1.30743E+11,94538543693,9230
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018,2.56523E+11,1.2743E+11,1.29093E+11,1.61223E+11,4385
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019,3.13341E+11,1.9147E+11,1.21871E+11,1.4918E+11,4035
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020,2.75768E+11,1.62408E+11,1.13359E+11,1.40432E+11,7650
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015,7.67325E+11,2.15965E+11,5.5136E+11,1.64536E+11,7150
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016,7.60773E+11,2.32686E+11,5.28087E+11,2.43275E+11,7690
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017,7.56501E+11,2.55588E+11,5.00913E+11,2.13757E+11,5300
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018,7.74743E+11,2.88773E+11,4.8597E+11,2.23037E+11,3755
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019,7.76385E+11,3.29187E+11,4.47198E+11,2.28936E+11,3545
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2020,7.95769E+11,3.26288E+11,4.69481E+11,2.92026E+11,5540
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2019,4.43616E+11,1.51293E+11,2.92324E+11,3.8615E+11,0
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2020,5.50624E+11,1.61891E+11,3.88733E+11,3.47773E+11,11500
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2015,2.97181E+11,2.02517E+11,94663904545,1.89959E+11,5004
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2016,3.42718E+11,2.65391E+11,77326484304,2.91489E+11,3259
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2017,2.80947E+11,2.01343E+11,79604174652,2.59309E+11,4426
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2018,2.69362E+11,1.59064E+11,1.10298E+11,2.22581E+11,3234
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2019,2.83758E+11,1.60129E+11,1.23629E+11,2.2928E+11,5292
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2020,2.81459E+11,1.69678E+11,1.11781E+11,1.72863E+11,10945
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2019,65533032681,6030810791,59502221890,59326130649,7540
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2020,1.18422E+11,28766182194,89656091030,93030435633,20550
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2015,2.11568E+11,1.14904E+11,96663334876,1.36032E+11,9050
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2016,2.67645E+11,1.6023E+11,1.07414E+11,1.41979E+11,13850
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2017,3.4238E+11,1.89754E+11,1.52626E+11,2.22772E+11,20600
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2018,3.35917E+11,1.7225E+11,1.63667E+11,1.9371E+11,9200
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2019,3.79324E+11,1.90755E+11,1.88568E+11,1.86865E+11,13800
테크윙,535676,89030,반도체,159,반도체와 반도체 장비,G453010,2020,4.16009E+11,1.99694E+11,2.16315E+11,2.28153E+11,24100
인크로스,819073,216050,전문기술,99,광고,G502010,2016,90530670717,43781595558,46749075159,31454021363,18127
인크로스,819073,216050,전문기술,99,광고,G502010,2017,1.2486E+11,62960496096,61899927453,36750461839,22950
인크로스,819073,216050,전문기술,99,광고,G502010,2018,1.21311E+11,58371761257,62939341473,35769759371,15950
인크로스,819073,216050,전문기술,99,광고,G502010,2019,1.44263E+11,78518897511,65744492187,34463400471,25150
인크로스,819073,216050,전문기술,99,광고,G502010,2020,1.79308E+11,1.04778E+11,74530153158,39440174261,54000
뉴지랩파마,820389,214870,도매,84,통신장비,G452010,2017,73353796258,35512115850,37841680408,30603265789,6025
뉴지랩파마,820389,214870,도매,84,통신장비,G452010,2018,58744582389,26950963202,31793619187,18640143649,4400
뉴지랩파마,820389,214870,도매,84,통신장비,G452010,2019,1.18471E+11,51321014863,67149586740,95819852314,11400
뉴지랩파마,820389,214870,도매,84,통신장비,G452010,2020,1.27028E+11,63722930060,63305380870,54416701546,13350
레이,828761,228670,의료·정밀기기,74,건강관리장비와 용품,G351010,2019,76656973882,19124849142,57532124740,73108725932,21450
레이,828761,228670,의료·정밀기기,74,건강관리장비와 용품,G351010,2020,89199835855,23911124309,65288711546,55204787493,26250
켐트로닉스,371485,89010,화학,65,화학,G151010,2015,2.34894E+11,1.5574E+11,79154123627,2.65622E+11,6684
켐트로닉스,371485,89010,화학,65,화학,G151010,2016,2.26428E+11,1.48994E+11,77434011436,2.46122E+11,8420
켐트로닉스,371485,89010,화학,65,화학,G151010,2017,2.20668E+11,1.45534E+11,75133789387,2.92775E+11,5730
켐트로닉스,371485,89010,화학,65,화학,G151010,2018,2.31561E+11,1.52814E+11,78747218654,3.37354E+11,6200
켐트로닉스,371485,89010,화학,65,화학,G151010,2019,2.94088E+11,1.94731E+11,99357114215,4.03474E+11,18050
켐트로닉스,371485,89010,화학,65,화학,G151010,2020,3.68562E+11,2.50365E+11,1.18197E+11,5.30024E+11,28050
코오롱생명과학,525642,102940,제약,66,제약,G352020,2020,2.48338E+11,1.90381E+11,57957133077,1.29413E+11,29050
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2015,5.28667E+11,1.20659E+11,4.08008E+11,6.6159E+11,10675
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2016,6.23489E+11,2.00222E+11,4.23268E+11,6.17419E+11,10200
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2017,6.03934E+11,1.75587E+11,4.28347E+11,6.87485E+11,10800
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2018,6.3688E+11,1.73192E+11,4.63689E+11,7.15562E+11,11600
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2019,6.92183E+11,1.71262E+11,5.20921E+11,9.10478E+11,12900
인탑스,226866,49070,IT부품,160,핸드셋,G452015,2020,7.29744E+11,1.73582E+11,5.56162E+11,7.7784E+11,30500
모두투어,456218,80160,사업지원,100,"호텔, 레스토랑, 레저",G253010,2015,1.82492E+11,82825263845,99666714430,2.04325E+11,22211
모두투어,456218,80160,사업지원,100,"호텔, 레스토랑, 레저",G253010,2016,2.10377E+11,1.07724E+11,1.02653E+11,2.37084E+11,18943
모두투어,456218,80160,사업지원,100,"호텔, 레스토랑, 레저",G253010,2018,3.34585E+11,1.73394E+11,1.61191E+11,3.64973E+11,24150
모두투어,456218,80160,사업지원,100,"호텔, 레스토랑, 레저",G253010,2019,4.20625E+11,2.68101E+11,1.52524E+11,2.97169E+11,18250
모두투어,456218,80160,사업지원,100,"호텔, 레스토랑, 레저",G253010,2020,2.56641E+11,1.75941E+11,80700323822,54771072739,20850
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2015,1.02166E+11,30364899391,71800798361,82628497289,1455
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2016,1.14635E+11,31681562970,82953770651,99036870377,1945
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2017,1.27085E+11,37138641018,89946256624,85793070822,1825
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2018,1.24616E+11,31076426357,93539432114,1.02693E+11,8300
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2019,1.48267E+11,51619136518,96647881086,1.14212E+11,5260
대아티아이,318316,45390,일반전기전자,72,IT서비스,G451020,2020,1.67986E+11,63250165026,1.04736E+11,1.32308E+11,5790
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2015,1.16535E+11,23894081113,92641287275,66481427882,50000
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2016,1.22711E+11,22535659208,1.00176E+11,74261680934,41550
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2017,1.27667E+11,24892408021,1.02774E+11,78518123327,54100
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2018,1.30727E+11,28115376148,1.02612E+11,84153908805,51700
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2019,1.60337E+11,35911300009,1.24426E+11,92749504451,59200
한국기업평가,156956,34950,사업지원,100,상업서비스와 공급품,G202010,2020,1.50611E+11,38352982055,1.12258E+11,95884738631,101900
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2015,5.89287E+11,3.02534E+11,2.86753E+11,1.01849E+11,19650
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2016,5.20311E+11,2.19816E+11,3.00496E+11,1.28036E+11,17900
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2017,5.41277E+11,2.37321E+11,3.03957E+11,1.43592E+11,18600
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2018,5.52407E+11,2.47552E+11,3.04855E+11,1.3562E+11,17050
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2019,7.09958E+11,4.0295E+11,3.07008E+11,1.44995E+11,16400
선광,131896,3100,여행·운송서비스,90,운송 인프라,G203050,2020,7.0589E+11,4.00608E+11,3.05281E+11,1.51729E+11,27000
노바텍,1259232,285490,기타 제조,77,핸드셋,G452015,2018,33247538460,2109967233,31137571227,25883507228,13250
노바텍,1259232,285490,기타 제조,77,핸드셋,G452015,2019,39961028971,6595419900,33365609071,26133498941,9600
노바텍,1259232,285490,기타 제조,77,핸드셋,G452015,2020,1.03271E+11,18918409123,84352188643,67855056004,41800
하나기술,601191,299030,기계·장비,70,전자장비와 기기,G452030,2020,1.19465E+11,65966251588,53498795823,88041749947,77747
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2015,59150807822,11030549466,48120258356,30512359622,10379
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2016,69191091618,18788625042,50402466576,34238374079,18215
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2017,70595677359,15806165466,54789511893,42762139356,21162
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2018,77675670199,19190740537,58484929662,46132147074,12496
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2019,96315121101,31846856922,64468264179,70228243004,19450
쎄트렉아이,449254,99320,통신장비,157,우주항공과 국방,G201010,2020,1.075E+11,33709818432,73789730822,89227431153,32950
