종목,symbol,stock_code,업종,type_code,WICS,WICS_code,분기,자산,부채,자본,매출액,액면가
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2019_1,3.66E+12,2.06E+12,1.61E+12,8.35E+11,79000
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2019_2,3.74E+12,2.03E+12,1.72E+12,9.59E+11,77500
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2019_3,3.95E+12,2.08E+12,1.87E+12,8.67E+11,56000
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2019_4,3.77E+12,1.97E+12,1.80E+12,3.45E+12,53000
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2020_1,4.12E+12,2.25E+12,1.87E+12,7.90E+11,30250
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2020_2,3.97E+12,2.07E+12,1.90E+12,6.25E+11,34700
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2020_3,3.90E+12,1.93E+12,1.97E+12,9.17E+11,36600
휠라홀딩스,195229,81660,유통업,16,"섬유, 의류, 신발, 호화품",G252060,2020_4,3.76E+12,1.90E+12,1.86E+12,3.13E+12,43350
현대로템,302926,64350,운수장비,15,기계,G201060,2015_4,5.04E+12,3.61E+12,1.44E+12,3.31E+12,14650
현대로템,302926,64350,운수장비,15,기계,G201060,2016_1,4.72E+12,3.29E+12,1.43E+12,7.24E+11,17050
현대로템,302926,64350,운수장비,15,기계,G201060,2016_2,4.60E+12,3.15E+12,1.46E+12,7.22E+11,18350
현대로템,302926,64350,운수장비,15,기계,G201060,2016_3,4.35E+12,2.91E+12,1.44E+12,6.82E+11,21000
현대로템,302926,64350,운수장비,15,기계,G201060,2016_4,4.47E+12,3.01E+12,1.47E+12,2.98E+12,18300
현대로템,302926,64350,운수장비,15,기계,G201060,2017_1,4.08E+12,2.61E+12,1.47E+12,6.51E+11,20200
현대로템,302926,64350,운수장비,15,기계,G201060,2017_2,4.10E+12,2.63E+12,1.47E+12,6.69E+11,20800
현대로템,302926,64350,운수장비,15,기계,G201060,2017_3,3.98E+12,2.50E+12,1.48E+12,6.53E+11,17650
현대로템,302926,64350,운수장비,15,기계,G201060,2017_4,4.08E+12,2.67E+12,1.42E+12,2.73E+12,18750
현대로템,302926,64350,운수장비,15,기계,G201060,2018_1,3.95E+12,2.55E+12,1.39E+12,5.25E+11,15800
현대로템,302926,64350,운수장비,15,기계,G201060,2018_2,3.81E+12,2.42E+12,1.40E+12,6.24E+11,28100
현대로템,302926,64350,운수장비,15,기계,G201060,2018_3,3.89E+12,2.55E+12,1.35E+12,6.06E+11,30950
현대로템,302926,64350,운수장비,15,기계,G201060,2018_4,4.00E+12,2.89E+12,1.11E+12,2.41E+12,28350
현대로템,302926,64350,운수장비,15,기계,G201060,2019_1,4.10E+12,2.99E+12,1.11E+12,5.90E+11,23650
현대로템,302926,64350,운수장비,15,기계,G201060,2019_2,4.04E+12,2.99E+12,1.05E+12,6.32E+11,22650
현대로템,302926,64350,운수장비,15,기계,G201060,2019_3,4.04E+12,3.11E+12,9.35E+11,6.37E+11,19400
현대로템,302926,64350,운수장비,15,기계,G201060,2019_4,4.08E+12,3.20E+12,8.83E+11,2.46E+12,15600
현대로템,302926,64350,운수장비,15,기계,G201060,2020_1,4.24E+12,3.10E+12,1.13E+12,6.70E+11,10950
현대로템,302926,64350,운수장비,15,기계,G201060,2020_2,4.12E+12,3.01E+12,1.10E+12,6.57E+11,15550
현대로템,302926,64350,운수장비,15,기계,G201060,2020_3,3.96E+12,2.63E+12,1.34E+12,6.93E+11,15700
현대로템,302926,64350,운수장비,15,기계,G201060,2020_4,4.20E+12,2.85E+12,1.35E+12,2.79E+12,17550
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2015_4,4.11E+12,1.86E+12,2.25E+12,2.61E+12,35550
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2016_1,4.08E+12,1.90E+12,2.18E+12,6.43E+11,37900
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2016_2,4.97E+12,2.72E+12,2.25E+12,8.21E+11,48350
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2016_3,4.89E+12,2.61E+12,2.28E+12,8.87E+11,63000
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2016_4,5.65E+12,3.31E+12,2.34E+12,3.52E+12,43850
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2017_1,5.80E+12,3.51E+12,2.29E+12,7.74E+11,46800
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2017_2,5.76E+12,3.47E+12,2.30E+12,1.04E+12,45400
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2017_3,5.78E+12,3.55E+12,2.22E+12,8.69E+11,33650
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2017_4,5.75E+12,3.57E+12,2.18E+12,4.22E+12,36000
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2018_1,6.25E+12,4.14E+12,2.11E+12,7.48E+11,29450
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2018_2,6.59E+12,4.46E+12,2.13E+12,1.01E+12,23750
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2018_3,7.18E+12,4.54E+12,2.64E+12,1.04E+12,25450
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2018_4,7.40E+12,4.76E+12,2.64E+12,4.45E+12,32400
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2019_1,7.42E+12,4.80E+12,2.62E+12,9.55E+11,34800
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2019_2,8.01E+12,5.33E+12,2.68E+12,1.40E+12,33250
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2019_3,8.42E+12,5.65E+12,2.77E+12,1.31E+12,40900
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2019_4,8.71E+12,5.85E+12,2.86E+12,5.26E+12,35300
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2020_1,9.57E+12,6.74E+12,2.82E+12,1.03E+12,20500
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2020_2,9.71E+12,6.85E+12,2.86E+12,1.19E+12,25450
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2020_3,9.58E+12,6.68E+12,2.91E+12,1.38E+12,25650
한화에어로스페이스,126566,12450,운수장비,15,우주항공과 국방,G201010,2020_4,9.46E+12,6.48E+12,2.99E+12,5.32E+12,28900
하이트진로,150244,80,음식료품,5,음료,G302010,2015_4,3.46E+12,2.14E+12,1.32E+12,1.91E+12,23300
하이트진로,150244,80,음식료품,5,음료,G302010,2016_1,3.39E+12,2.12E+12,1.27E+12,4.09E+11,29500
하이트진로,150244,80,음식료품,5,음료,G302010,2016_2,3.41E+12,2.12E+12,1.29E+12,5.01E+11,24000
하이트진로,150244,80,음식료품,5,음료,G302010,2016_3,3.39E+12,2.09E+12,1.29E+12,4.89E+11,22600
하이트진로,150244,80,음식료품,5,음료,G302010,2016_4,3.40E+12,2.11E+12,1.29E+12,1.89E+12,21100
하이트진로,150244,80,음식료품,5,음료,G302010,2017_1,3.28E+12,2.08E+12,1.20E+12,4.13E+11,20350
하이트진로,150244,80,음식료품,5,음료,G302010,2017_2,3.27E+12,2.05E+12,1.22E+12,4.91E+11,23350
하이트진로,150244,80,음식료품,5,음료,G302010,2017_3,3.34E+12,2.09E+12,1.25E+12,5.28E+11,26300
하이트진로,150244,80,음식료품,5,음료,G302010,2017_4,3.51E+12,2.29E+12,1.22E+12,1.89E+12,24150
하이트진로,150244,80,음식료품,5,음료,G302010,2018_1,3.30E+12,2.13E+12,1.17E+12,4.21E+11,22350
하이트진로,150244,80,음식료품,5,음료,G302010,2018_2,3.22E+12,2.04E+12,1.18E+12,4.93E+11,19650
하이트진로,150244,80,음식료품,5,음료,G302010,2018_3,3.20E+12,2.02E+12,1.19E+12,5.00E+11,16900
하이트진로,150244,80,음식료품,5,음료,G302010,2018_4,3.43E+12,2.27E+12,1.16E+12,1.89E+12,16550
하이트진로,150244,80,음식료품,5,음료,G302010,2019_1,3.43E+12,2.34E+12,1.09E+12,4.23E+11,18600
하이트진로,150244,80,음식료품,5,음료,G302010,2019_2,3.39E+12,2.32E+12,1.07E+12,5.24E+11,20550
하이트진로,150244,80,음식료품,5,음료,G302010,2019_3,3.41E+12,2.31E+12,1.10E+12,5.29E+11,26600
하이트진로,150244,80,음식료품,5,음료,G302010,2019_4,3.27E+12,2.24E+12,1.03E+12,2.04E+12,29200
하이트진로,150244,80,음식료품,5,음료,G302010,2020_1,3.64E+12,2.62E+12,1.02E+12,5.34E+11,26550
하이트진로,150244,80,음식료품,5,음료,G302010,2020_2,4.30E+12,3.24E+12,1.06E+12,5.82E+11,44300
하이트진로,150244,80,음식료품,5,음료,G302010,2020_3,3.96E+12,2.87E+12,1.09E+12,6.24E+11,36550
하이트진로,150244,80,음식료품,5,음료,G302010,2020_4,3.30E+12,2.22E+12,1.07E+12,2.26E+12,31950
한샘,161693,9240,유통업,16,가구,G201035,2016_1,7.91E+11,3.50E+11,4.40E+11,4.31E+11,228000
한샘,161693,9240,유통업,16,가구,G201035,2016_2,7.91E+11,3.25E+11,4.66E+11,4.52E+11,152500
한샘,161693,9240,유통업,16,가구,G201035,2016_4,8.99E+11,3.58E+11,5.42E+11,1.93E+12,199000
한샘,161693,9240,유통업,16,가구,G201035,2017_1,8.63E+11,3.81E+11,4.82E+11,5.13E+11,221000
한샘,161693,9240,유통업,16,가구,G201035,2017_2,9.52E+11,4.82E+11,4.70E+11,5.03E+11,183500
한샘,161693,9240,유통업,16,가구,G201035,2017_3,1.02E+12,5.26E+11,4.98E+11,5.56E+11,150500
한샘,161693,9240,유통업,16,가구,G201035,2017_4,9.76E+11,4.68E+11,5.08E+11,2.06E+12,180500
한샘,161693,9240,유통업,16,가구,G201035,2018_1,1.03E+12,5.20E+11,5.06E+11,4.88E+11,152500
한샘,161693,9240,유통업,16,가구,G201035,2018_2,9.42E+11,4.17E+11,5.24E+11,5.05E+11,105000
한샘,161693,9240,유통업,16,가구,G201035,2018_3,9.66E+11,4.34E+11,5.32E+11,4.46E+11,76200
한샘,161693,9240,유통업,16,가구,G201035,2018_4,9.40E+11,3.66E+11,5.74E+11,1.93E+12,68000
한샘,161693,9240,유통업,16,가구,G201035,2019_1,1.13E+12,5.60E+11,5.67E+11,4.43E+11,92400
한샘,161693,9240,유통업,16,가구,G201035,2019_2,1.10E+12,5.24E+11,5.72E+11,4.11E+11,73700
한샘,161693,9240,유통업,16,가구,G201035,2019_3,1.03E+12,4.54E+11,5.78E+11,4.10E+11,60000
한샘,161693,9240,유통업,16,가구,G201035,2019_4,1.20E+12,5.89E+11,6.13E+11,1.70E+12,62500
한샘,161693,9240,유통업,16,가구,G201035,2020_1,1.26E+12,6.59E+11,6.06E+11,4.93E+11,51900
한샘,161693,9240,유통업,16,가구,G201035,2020_2,1.21E+12,6.25E+11,5.90E+11,5.19E+11,84600
한샘,161693,9240,유통업,16,가구,G201035,2020_3,1.25E+12,6.42E+11,6.09E+11,5.04E+11,107000
한샘,161693,9240,유통업,16,가구,G201035,2020_4,1.23E+12,6.01E+11,6.29E+11,2.07E+12,104000
롯데정밀화학,157681,4000,화학,8,화학,G151010,2015_4,1.68E+12,5.21E+11,1.16E+12,1.16E+12,35400
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_1,1.55E+12,4.76E+11,1.07E+12,2.86E+11,41700
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_2,1.57E+12,4.74E+11,1.10E+12,2.93E+11,31700
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_3,1.54E+12,4.39E+11,1.10E+12,2.85E+11,32800
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_4,1.53E+12,4.19E+11,1.11E+12,1.11E+12,30200
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_1,1.56E+12,4.37E+11,1.12E+12,2.87E+11,37800
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_2,1.71E+12,5.53E+11,1.15E+12,3.23E+11,39600
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_3,1.61E+12,4.25E+11,1.19E+12,3.09E+11,41600
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_4,1.64E+12,4.49E+11,1.19E+12,1.16E+12,64500
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_1,1.70E+12,4.71E+11,1.23E+12,3.36E+11,70700
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_2,1.71E+12,4.13E+11,1.30E+12,3.55E+11,64700
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_3,1.69E+12,3.36E+11,1.35E+12,3.44E+11,51600
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_4,1.70E+12,3.22E+11,1.38E+12,1.37E+12,40850
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_1,1.76E+12,3.81E+11,1.38E+12,3.27E+11,44300
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_2,1.70E+12,2.86E+11,1.42E+12,3.30E+11,53500
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_3,1.76E+12,2.97E+11,1.46E+12,3.25E+11,44200
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_4,1.79E+12,3.00E+11,1.49E+12,1.31E+12,45100
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_1,1.86E+12,3.71E+11,1.49E+12,3.50E+11,30450
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_2,1.78E+12,2.25E+11,1.56E+12,2.93E+11,34650
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_3,1.83E+12,2.45E+11,1.58E+12,3.17E+11,50400
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_4,1.87E+12,2.25E+11,1.65E+12,1.26E+12,55900
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2015_4,6.68E+12,3.52E+12,3.16E+12,7.88E+12,112000
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_1,6.71E+12,3.53E+12,3.18E+12,1.84E+12,108500
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_2,6.96E+12,3.73E+12,3.23E+12,1.95E+12,90300
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_3,6.71E+12,3.52E+12,3.19E+12,1.74E+12,87900
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_4,7.02E+12,3.76E+12,3.26E+12,7.59E+12,73100
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_1,6.99E+12,3.79E+12,3.19E+12,1.87E+12,67200
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_2,6.90E+12,3.65E+12,3.25E+12,1.81E+12,69700
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_3,7.30E+12,4.02E+12,3.28E+12,1.93E+12,64600
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_4,7.19E+12,4.05E+12,3.14E+12,7.49E+12,64100
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_1,7.06E+12,3.94E+12,3.12E+12,1.74E+12,55400
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_2,7.16E+12,4.04E+12,3.12E+12,2.06E+12,40900
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_3,7.21E+12,4.13E+12,3.09E+12,1.92E+12,42200
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_4,7.11E+12,4.07E+12,3.04E+12,7.88E+12,36100
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_1,7.21E+12,4.15E+12,3.06E+12,1.85E+12,40700
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_2,6.95E+12,3.88E+12,3.07E+12,1.89E+12,49300
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_3,6.80E+12,3.70E+12,3.10E+12,1.77E+12,50000
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_4,6.77E+12,3.68E+12,3.09E+12,7.31E+12,50200
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_1,6.68E+12,3.51E+12,3.17E+12,1.65E+12,26350
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_2,6.60E+12,3.48E+12,3.11E+12,1.21E+12,34900
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_3,7.67E+12,4.06E+12,3.61E+12,1.84E+12,41200
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_4,7.72E+12,4.19E+12,3.53E+12,6.59E+12,55100
코오롱인더,795135,120110,화학,8,화학,G151010,2015_4,4.99E+12,3.02E+12,1.96E+12,4.86E+12,62200
코오롱인더,795135,120110,화학,8,화학,G151010,2016_1,4.92E+12,2.90E+12,2.02E+12,1.15E+12,72700
코오롱인더,795135,120110,화학,8,화학,G151010,2016_2,4.97E+12,2.86E+12,2.10E+12,1.13E+12,72200
코오롱인더,795135,120110,화학,8,화학,G151010,2016_3,5.07E+12,2.98E+12,2.09E+12,1.04E+12,82400
코오롱인더,795135,120110,화학,8,화학,G151010,2016_4,5.25E+12,3.12E+12,2.13E+12,4.56E+12,74400
코오롱인더,795135,120110,화학,8,화학,G151010,2017_1,5.25E+12,3.15E+12,2.10E+12,1.15E+12,69900
코오롱인더,795135,120110,화학,8,화학,G151010,2017_2,5.38E+12,3.18E+12,2.20E+12,1.12E+12,69100
코오롱인더,795135,120110,화학,8,화학,G151010,2017_3,5.49E+12,3.26E+12,2.23E+12,1.09E+12,71300
코오롱인더,795135,120110,화학,8,화학,G151010,2017_4,5.66E+12,3.34E+12,2.32E+12,4.61E+12,89200
코오롱인더,795135,120110,화학,8,화학,G151010,2018_1,5.61E+12,3.29E+12,2.32E+12,1.13E+12,67500
코오롱인더,795135,120110,화학,8,화학,G151010,2018_2,5.62E+12,3.30E+12,2.32E+12,1.17E+12,67100
코오롱인더,795135,120110,화학,8,화학,G151010,2018_3,5.72E+12,3.33E+12,2.39E+12,1.13E+12,62300
코오롱인더,795135,120110,화학,8,화학,G151010,2018_4,5.57E+12,3.36E+12,2.21E+12,4.75E+12,57500
코오롱인더,795135,120110,화학,8,화학,G151010,2019_1,5.55E+12,3.37E+12,2.19E+12,1.06E+12,49700
코오롱인더,795135,120110,화학,8,화학,G151010,2019_2,5.42E+12,3.26E+12,2.16E+12,1.15E+12,44000
코오롱인더,795135,120110,화학,8,화학,G151010,2019_3,5.43E+12,3.28E+12,2.15E+12,1.07E+12,41150
코오롱인더,795135,120110,화학,8,화학,G151010,2019_4,5.29E+12,3.17E+12,2.13E+12,4.41E+12,49850
코오롱인더,795135,120110,화학,8,화학,G151010,2020_1,5.23E+12,3.01E+12,2.22E+12,9.89E+11,29450
코오롱인더,795135,120110,화학,8,화학,G151010,2020_2,5.11E+12,2.86E+12,2.25E+12,9.42E+11,31400
코오롱인더,795135,120110,화학,8,화학,G151010,2020_3,5.18E+12,2.93E+12,2.26E+12,9.58E+11,38000
코오롱인더,795135,120110,화학,8,화학,G151010,2020_4,5.04E+12,2.75E+12,2.29E+12,4.04E+12,41300
효성,117188,4800,금융업,21,복합기업,G201050,2015_4,1.40E+13,1.05E+13,3.47E+12,1.25E+13,69831
효성,117188,4800,금융업,21,복합기업,G201050,2016_1,1.41E+13,1.06E+13,3.49E+12,2.81E+12,86401
효성,117188,4800,금융업,21,복합기업,G201050,2016_2,1.40E+13,1.04E+13,3.63E+12,3.08E+12,73382
효성,117188,4800,금융업,21,복합기업,G201050,2016_3,1.37E+13,9.95E+12,3.76E+12,2.84E+12,77228
효성,117188,4800,금융업,21,복합기업,G201050,2016_4,1.41E+13,1.03E+13,3.84E+12,1.19E+13,85809
효성,117188,4800,금융업,21,복합기업,G201050,2017_1,1.39E+13,1.02E+13,3.74E+12,2.87E+12,80483
효성,117188,4800,금융업,21,복합기업,G201050,2017_2,1.43E+13,1.04E+13,3.86E+12,3.11E+12,97645
효성,117188,4800,금융업,21,복합기업,G201050,2017_3,1.48E+13,1.07E+13,4.07E+12,3.12E+12,86401
효성,117188,4800,금융업,21,복합기업,G201050,2017_4,1.45E+13,1.07E+13,3.86E+12,1.25E+13,81963
효성,117188,4800,금융업,21,복합기업,G201050,2018_1,1.49E+13,1.11E+13,3.74E+12,3.10E+12,72494
효성,117188,4800,금융업,21,복합기업,G201050,2018_2,5.94E+12,3.86E+12,2.08E+12,7.53E+11,0
효성,117188,4800,금융업,21,복합기업,G201050,2018_3,5.83E+12,3.83E+12,2.00E+12,7.86E+11,48000
효성,117188,4800,금융업,21,복합기업,G201050,2018_4,6.41E+12,3.71E+12,2.70E+12,2.99E+12,50100
효성,117188,4800,금융업,21,복합기업,G201050,2019_1,6.64E+12,4.02E+12,2.62E+12,7.40E+11,75700
효성,117188,4800,금융업,21,복합기업,G201050,2019_2,6.65E+12,3.94E+12,2.71E+12,9.41E+11,72900
효성,117188,4800,금융업,21,복합기업,G201050,2019_3,6.49E+12,3.79E+12,2.70E+12,7.84E+11,84500
효성,117188,4800,금융업,21,복합기업,G201050,2019_4,6.53E+12,3.82E+12,2.71E+12,3.37E+12,79100
효성,117188,4800,금융업,21,복합기업,G201050,2020_1,6.65E+12,4.05E+12,2.60E+12,6.77E+11,61600
효성,117188,4800,금융업,21,복합기업,G201050,2020_2,6.57E+12,3.97E+12,2.60E+12,6.60E+11,62800
효성,117188,4800,금융업,21,복합기업,G201050,2020_3,6.54E+12,4.02E+12,2.51E+12,7.19E+11,73800
효성,117188,4800,금융업,21,복합기업,G201050,2020_4,4.43E+12,1.92E+12,2.51E+12,2.78E+12,76400
대웅,111810,3090,금융업,21,제약,G352020,2015_4,1.24E+12,4.14E+11,8.28E+11,9.97E+11,11315
대웅,111810,3090,금융업,21,제약,G352020,2016_1,1.26E+12,4.24E+11,8.31E+11,2.42E+11,12779
대웅,111810,3090,금융업,21,제약,G352020,2016_2,1.38E+12,5.53E+11,8.28E+11,2.46E+11,12719
대웅,111810,3090,금융업,21,제약,G352020,2016_4,1.47E+12,6.03E+11,8.65E+11,1.01E+12,8837
대웅,111810,3090,금융업,21,제약,G352020,2017_1,1.47E+12,6.04E+11,8.65E+11,2.63E+11,10552
대웅,111810,3090,금융업,21,제약,G352020,2017_2,1.49E+12,5.98E+11,8.89E+11,2.86E+11,12500
대웅,111810,3090,금융업,21,제약,G352020,2017_3,1.52E+12,6.07E+11,9.13E+11,2.94E+11,14600
두산,117212,150,서비스업,26,복합기업,G201050,2015_4,3.16E+13,2.32E+13,8.39E+12,1.90E+13,69005
두산,117212,150,서비스업,26,복합기업,G201050,2016_1,3.09E+13,2.27E+13,8.19E+12,3.89E+12,68139
두산,117212,150,서비스업,26,복합기업,G201050,2016_2,2.91E+13,2.11E+13,7.98E+12,4.25E+12,73023
두산,117212,150,서비스업,26,복합기업,G201050,2016_3,2.78E+13,2.01E+13,7.66E+12,3.65E+12,80349
두산,117212,150,서비스업,26,복합기업,G201050,2016_4,2.87E+13,2.08E+13,7.90E+12,1.64E+13,83106
두산,117212,150,서비스업,26,복합기업,G201050,2017_1,2.82E+13,2.08E+13,7.42E+12,4.09E+12,74047
두산,117212,150,서비스업,26,복합기업,G201050,2017_2,2.89E+13,2.10E+13,7.85E+12,4.59E+12,90983
두산,117212,150,서비스업,26,복합기업,G201050,2017_3,3.00E+13,2.20E+13,8.07E+12,4.25E+12,110676
두산,117212,150,서비스업,26,복합기업,G201050,2017_4,2.88E+13,2.12E+13,7.60E+12,1.76E+13,90195
두산,117212,150,서비스업,26,복합기업,G201050,2018_1,2.97E+13,2.22E+13,7.50E+12,4.31E+12,83500
두산,117212,150,서비스업,26,복합기업,G201050,2018_2,2.92E+13,2.17E+13,7.49E+12,4.75E+12,81924
두산,117212,150,서비스업,26,복합기업,G201050,2018_3,2.95E+13,2.17E+13,7.82E+12,4.23E+12,107132
두산,117212,150,서비스업,26,복합기업,G201050,2018_4,2.89E+13,2.17E+13,7.15E+12,1.82E+13,87832
두산,117212,150,서비스업,26,복합기업,G201050,2019_1,3.03E+13,2.31E+13,7.18E+12,4.62E+12,72629
두산,117212,150,서비스업,26,복합기업,G201050,2019_2,3.02E+13,2.24E+13,7.82E+12,4.99E+12,80349
두산,117212,150,서비스업,26,복합기업,G201050,2019_3,3.05E+13,2.36E+13,6.90E+12,4.36E+12,0
두산,117212,150,서비스업,26,복합기업,G201050,2019_4,2.92E+13,2.24E+13,6.82E+12,1.85E+13,70000
두산,117212,150,서비스업,26,복합기업,G201050,2020_1,3.04E+13,2.39E+13,6.53E+12,4.43E+12,35700
두산,117212,150,서비스업,26,복합기업,G201050,2020_2,3.02E+13,2.37E+13,6.53E+12,4.21E+12,38050
두산,117212,150,서비스업,26,복합기업,G201050,2020_3,2.99E+13,2.33E+13,6.62E+12,4.20E+12,47950
두산,117212,150,서비스업,26,복합기업,G201050,2020_4,3.01E+13,2.24E+13,7.71E+12,1.70E+13,52500
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2015_4,1.83E+12,3.31E+11,1.50E+12,6.45E+11,57100
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2016_1,1.84E+12,3.15E+11,1.52E+12,2.04E+11,54200
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2016_2,1.91E+12,3.61E+11,1.55E+12,2.11E+11,64100
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2016_3,1.84E+12,2.90E+11,1.55E+12,2.07E+11,60300
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2016_4,1.84E+12,3.28E+11,1.51E+12,8.56E+11,50100
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_1,1.84E+12,3.14E+11,1.53E+12,2.27E+11,59100
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_2,1.82E+12,2.82E+11,1.54E+12,2.25E+11,81500
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_3,1.82E+12,2.90E+11,1.53E+12,2.20E+11,70000
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_4,2.12E+12,4.60E+11,1.66E+12,9.09E+11,68400
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_1,2.32E+12,5.07E+11,1.82E+12,2.32E+11,68400
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_2,2.30E+12,4.54E+11,1.84E+12,3.25E+11,65400
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_3,2.32E+12,4.64E+11,1.86E+12,3.39E+11,61300
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_4,2.49E+12,6.75E+11,1.82E+12,1.26E+12,57300
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_1,2.53E+12,7.08E+11,1.82E+12,3.71E+11,89100
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_2,2.38E+12,5.82E+11,1.80E+12,3.66E+11,77600
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_3,2.46E+12,5.47E+11,1.91E+12,3.52E+11,62700
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_4,2.50E+12,6.72E+11,1.83E+12,1.49E+12,66600
