종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,발행주식
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2016_1,14452000.0,3658,"10,274,781,937,000","8,340,989,284,000","1,933,792,653,000","1,144,378,918,000","50,037,732,000",33188,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2016_2,26471000.0,3641,"9,705,036,190,000","7,529,375,362,000","2,175,660,828,000","1,056,376,141,000","99,202,245,000",34842,"20,000,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2016_3,45209500.0,3450,"9,893,861,946,000","7,534,243,037,000","2,359,618,909,000","926,528,220,000","35,090,492,000",37048,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2016_4,59307500.0,3353,"9,226,316,948,000","6,967,927,605,000","2,258,389,343,000","4,219,552,229,000","39,599,709,000",33890,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2017_1,13317000.0,3227,"9,774,165,943,000","7,393,843,484,000","2,380,322,459,000","985,606,257,000","35,937,081,000",43064,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2017_2,23546000.0,3229,"9,654,726,519,000","7,119,225,022,000","2,535,501,497,000","861,161,429,000","135,301,791,000",53392,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2017_3,41777000.0,3223,"8,745,072,928,000","6,272,700,147,000","2,472,372,781,000","698,501,835,000","170,852,958,000",47426,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2017_4,60383500.0,3212,"8,319,438,717,000","5,980,297,708,000","2,339,141,009,000","2,453,432,922,000","445,156,720,000",39956,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2018_1,14795000.0,3129,"9,530,452,703,000","7,108,898,691,000","2,421,554,012,000","545,396,306,000","90,368,688,000",49882,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2018_2,26848000.0,3118,"9,746,707,987,000","7,346,416,645,000","2,400,291,342,000","547,743,497,000","-26,025,266,000",43114,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2018_3,46079500.0,3095,"8,917,422,489,000","6,471,285,244,000","2,446,137,245,000","582,229,961,000","46,544,816,000",52640,"20,000,000"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2018_4,63889500.0,3114,"3,463,733,941,000","1,146,560,216,000","2,317,173,725,000","2,403,016,269,000","120,655,434,000",59500,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2019_1,14453500.0,3049,"3,471,859,447,000","1,157,502,611,000","2,314,356,836,000","705,008,028,000","23,912,808,000",59100,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2019_2,25762000.0,3083,"3,372,517,236,000","1,036,491,797,000","2,336,025,439,000","831,608,187,000","18,876,851,000",49750,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2019_3,39610500.0,3087,"3,445,827,444,000","1,082,456,131,000","2,363,371,313,000","731,272,687,000","24,524,382,000",44400,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2019_4,62152500.0,3094,"3,380,628,394,000","1,026,666,920,000","2,353,961,474,000","2,994,100,904,000","61,178,074,000",46350,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2020_1,13511000.0,3032,"3,485,952,471,000","1,100,316,573,000","2,385,635,898,000","777,276,201,000","41,092,998,000",26200,-
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2020_2,24398000.0,3065,"3,516,996,044,000","1,129,628,158,000","2,387,367,886,000","724,201,266,000","3,280,894,000",32000,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2020_3,39098000.0,3073,"3,540,150,750,000","1,139,013,995,000","2,401,136,755,000","631,784,857,000","15,993,807,000",30150,"39,942,149"
현대미포조선,164609,10620,운수장비,15.0,조선,G201065,2020_4,56041500.0,3066,"3,599,025,550,000","1,231,546,541,000","2,367,479,009,000","2,792,011,090,000","-12,262,320,000",48050,"39,942,149"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2015_1,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2015_2,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2015_3,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2015_4,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2016_1,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2016_2,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2016_3,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2016_4,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2017_1,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2017_2,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2017_3,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2017_4,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2018_1,-,0,-,-,-,-,-,-,-
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2018_2,4500000.0,1036,"2,616,023,033,750","2,115,717,681,002","500,305,352,748","241,521,479,620","1,542,667,362",-,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2018_3,18000000.0,1025,"2,537,296,615,916","2,046,883,029,054","490,413,586,862","760,031,280,635","2,588,013,365",141000,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2018_4,33500000.0,1012,"2,534,697,810,959","2,068,681,942,167","466,015,868,792","1,767,487,184,560","-23,744,727,900",102500,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2019_1,13000000.0,1038,"2,598,807,840,521","2,106,124,974,595","492,682,865,926","801,709,397,045","29,484,198,581",128000,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2019_2,27000000.0,1032,"2,632,186,170,096","2,125,597,319,061","506,588,851,035","792,150,101,555","13,932,051,368",120500,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2019_3,41500000.0,1040,"2,674,861,307,379","2,209,566,607,605","465,294,699,774","764,310,864,363","-54,137,138,544",122000,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2019_4,57500000.0,1038,"2,531,098,756,779","2,125,698,242,339","405,400,514,440","3,053,616,298,735","-52,906,924,766",111500,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2020_1,16000000.0,1039,"2,726,337,517,289","2,308,644,595,409","417,692,921,880","688,156,540,140","8,314,359,575",60500,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2020_2,28500000.0,1039,"2,456,271,949,339","2,088,061,870,549","368,210,078,790","377,225,382,282","-39,968,573,903",117000,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2020_3,44000000.0,1008,"2,422,954,417,511","2,048,996,888,651","373,957,528,860","636,845,569,892","9,400,706,473",141000,"4,479,948"
효성첨단소재,1316254,298050,화학,8.0,화학,G151010,2020_4,59500000.0,1000,"2,376,593,774,635","1,995,482,965,355","381,110,809,280","2,394,622,898,921","6,810,288,508",149500,"4,479,948"
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2015_1,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2015_2,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2015_3,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2015_4,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2016_1,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2016_2,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2016_3,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2016_4,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2017_1,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2017_2,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2017_3,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2017_4,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2018_1,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2018_2,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2018_3,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2018_4,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2019_1,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2019_2,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2019_3,-,0,-,-,-,-,-,-,-
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2019_4,69250000.0,3610,"2,409,244,539,695","1,440,803,950,676","968,440,589,019","1,545,983,879,623","72,896,109,675",9343,"110,230,389"
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2020_1,20000000.0,3657,"2,749,625,334,071","1,805,235,468,940","944,389,865,131","282,256,059,442","9,611,622,097",5981,"110,230,389"
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2020_2,34.25,3716,"2,745,953,484,481","1,788,601,384,889","957,352,099,592","323,055,398,078","12,990,798,618",8011,"110,230,389"
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2020_3,51500000.0,3719,"2,790,156,426,772","1,801,511,593,203","988,644,833,569","379,583,388,050","31,333,270,321",10192,"110,230,389"
한화시스템,339391,272210,"전기,전자",13.0,우주항공과 국방,G201010,2020_4,71500000.0,3691,"2,695,070,123,421","1,662,387,743,462","1,032,682,379,959","1,642,854,571,594","93,580,544,300",15244,"110,230,389"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2015_1,14500000.0,3415,-,-,-,-,-,54800,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2015_2,35500000.0,3411,-,-,-,-,-,79700,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2015_3,50000000.0,3453,-,-,-,-,-,69700,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2015_4,61000000.0,3530,"2,808,158,000,000","1,593,708,000,000","1,214,450,000,000","3,039,737,000,000","259,193,000,000",78100,-
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2016_1,19750000.0,3672,"2,739,000,000,000","1,530,502,000,000","1,208,498,000,000","710,595,000,000","75,292,000,000",65100,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2016_2,32750000.0,3765,"2,810,438,000,000","1,533,511,000,000","1,276,927,000,000","801,349,000,000","68,424,000,000",73900,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2016_3,48750000.0,3881,"2,974,426,000,000","1,651,085,000,000","1,323,341,000,000","801,464,000,000","46,445,000,000",77000,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2016_4,68750000.0,3905,"2,980,840,000,000","1,535,264,000,000","1,445,576,000,000","2,946,331,000,000","264,801,000,000",67600,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2017_1,13000000.0,4081,"3,068,527,000,000","1,691,386,000,000","1,377,141,000,000","711,822,000,000","37,088,000,000",57200,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2017_2,26750000.0,4124,"2,908,878,000,000","1,572,694,000,000","1,336,184,000,000","545,121,000,000","-15,182,000,000",56900,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2017_3,45250000.0,4161,"3,661,358,000,000","2,406,511,000,000","1,254,847,000,000","477,240,000,000","-81,340,000,000",44200,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2017_4,68250000.0,4156,"3,166,223,008,512","2,025,817,851,673","1,140,405,156,839","2,072,249,142,312","-235,185,852,776",46500,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2018_1,14000000.0,4213,"3,660,735,722,230","2,635,443,815,055","1,025,291,907,175","641,176,128,845","31,698,411,078",50100,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2018_2,32750000.0,4393,"3,756,688,222,976","2,719,284,579,413","1,037,403,643,563","839,063,304,322","27,301,994,662",40950,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2018_3,50250000.0,4478,"4,140,441,335,566","3,109,199,711,949","1,031,241,623,617","439,078,326,760","-51,496,417,709",35500,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2018_4,71750000.0,4621,"3,755,863,511,022","2,702,957,417,629","1,052,906,093,393","2,786,023,511,399","55,539,464,108",31950,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2019_1,15250000.0,4815,"4,394,080,394,901","3,318,208,870,706","1,075,871,524,195","630,897,916,104","42,523,403,154",35200,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2019_2,26750000.0,4919,"4,152,789,582,089","2,984,156,554,771","1,168,633,027,318","805,330,462,545","92,792,819,671",35600,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2019_3,47750000.0,4963,"4,488,971,700,870","3,283,699,243,659","1,205,272,457,211","567,707,635,150","36,609,978,285",38450,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2019_4,63000000.0,4945,"4,367,135,608,525","3,183,974,946,284","1,183,160,662,241","3,110,157,574,663","168,292,166,221",34100,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2020_1,14250000.0,4950,"4,768,253,956,368","3,543,568,144,487","1,224,685,811,881","827,694,930,721","79,470,862,793",21700,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2020_2,32500000.0,4905,"5,299,698,852,843","4,033,273,780,820","1,266,425,072,023","721,139,700,286","41,760,161,616",23900,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2020_3,57800000.0,5021,"4,833,323,147,598","3,554,550,801,687","1,278,772,345,911","514,600,744,945","12,379,609,186",23100,"97,475,107"
한국항공우주,309503,47810,운수장비,15.0,우주항공과 국방,G201010,2020_4,77000000.0,5028,"5,159,070,657,348","3,924,790,737,693","1,234,279,919,655","2,825,136,012,824","72,313,949,881",26100,"97,475,107"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2015_1,15500000.0,77,-,-,-,-,-,14127,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2015_2,29500000.0,79,-,-,-,-,-,13599,"255,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2015_3,43000000.0,79,-,-,-,-,-,13022,"255,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2015_4,62000000.0,80,-,-,-,-,-,8420,"255,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2016_1,15000000.0,98,-,-,-,-,-,9470,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2016_2,30500000.0,97,-,-,-,-,-,8130,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2016_3,43000000.0,95,-,-,-,-,-,8600,"325,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2016_4,64000000.0,92,-,-,-,-,-,8650,"325,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2017_1,13500000.0,110,-,-,-,-,-,9210,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2017_2,28500000.0,108,-,-,-,-,-,10850,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2017_3,43000000.0,95,-,-,-,-,-,10100,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2017_4,47500000.0,130,-,-,-,-,-,9420,"325,935,246"
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2018_1,17500000.0,157,-,-,-,-,-,10450,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2018_2,37000000.0,150,-,-,-,-,-,9280,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2018_3,51000000.0,150,-,-,-,-,-,8590,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2018_4,80500000.0,161,-,-,-,-,-,7270,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2019_1,23000000.0,149,-,-,-,-,-,6700,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2019_2,49000000.0,147,-,-,-,-,-,7530,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2019_3,75500000.0,98,-,-,-,-,-,7060,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2019_4,107000000.0,96,-,-,-,-,-,7630,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2020_1,39000000.0,97,-,-,-,-,-,4365,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2020_2,65500000.0,96,-,-,-,-,-,4960,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2020_3,84000000.0,97,-,-,-,-,-,5020,-
BNK금융지주,858364,138930,금융업,21.0,은행,G401010,2020_4,118000000.0,97,-,-,-,-,-,5650,-
OCI,148896,10060,화학,8.0,화학,G151010,2015_1,13000000.0,5340,-,-,-,-,-,103500,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2015_2,25500000.0,5364,-,-,-,-,-,87200,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2015_3,37500000.0,5338,-,-,-,-,-,79600,-
OCI,148896,10060,화학,8.0,화학,G151010,2015_4,51500000.0,5254,"7,298,775,478,000","4,056,569,918,000","3,242,205,560,000","2,301,520,602,000","182,068,544,000",74100,-
OCI,148896,10060,화학,8.0,화학,G151010,2016_1,13000000.0,4974,"6,826,235,242,000","3,546,799,352,000","3,279,435,890,000","889,711,682,000","247,875,467,000",106000,-
OCI,148896,10060,화학,8.0,화학,G151010,2016_2,25500000.0,4988,"6,494,498,917,000","3,096,178,500,000","3,398,320,417,000","663,692,942,000","123,223,130,000",92800,-
OCI,148896,10060,화학,8.0,화학,G151010,2016_3,36500000.0,4960,"6,214,788,487,000","2,959,809,390,000","3,254,979,097,000","535,470,815,000","-99,333,924,000",95600,-
OCI,148896,10060,화학,8.0,화학,G151010,2016_4,51000000.0,4840,"6,248,555,403,000","2,983,957,869,000","3,264,597,534,000","2,739,362,364,000","219,407,537,000",78900,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2017_1,13500000.0,4814,"5,910,384,094,000","2,666,867,815,000","3,243,516,279,000","1,138,408,349,000","35,628,232,000",84000,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2017_2,27000000.0,4760,"6,079,927,375,000","2,725,908,680,000","3,354,018,695,000","699,387,773,000","89,899,674,000",91100,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2017_3,39000000.0,4714,"6,225,710,198,000","2,808,007,998,000","3,417,702,200,000","941,942,717,000","41,922,211,000",103500,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2017_4,61000000.0,4690,"6,077,824,637,000","2,662,132,158,000","3,415,692,479,000","3,631,633,189,000","232,640,722,000",138000,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2018_1,15000000.0,4654,"6,065,165,186,000","2,603,184,274,000","3,461,980,912,000","856,957,252,000","73,494,173,000",156000,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2018_2,29000000.0,2242,"6,263,701,508,000","2,700,779,647,000","3,562,921,861,000","785,148,307,000","77,500,544,000",103500,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2018_3,41500000.0,2222,"6,022,295,373,000","2,473,893,145,000","3,548,402,228,000","765,631,458,000","8,177,500,000",110000,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2018_4,60500000.0,4320,"5,659,590,446,000","2,167,025,481,000","3,492,564,965,000","3,112,143,978,000","103,818,814,000",107500,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2019_1,15500000.0,4314,"5,609,910,058,000","2,155,367,829,000","3,454,542,229,000","641,843,498,000","-40,770,770,000",93600,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2019_2,29000000.0,4318,"5,586,231,865,000","2,163,960,824,000","3,422,271,041,000","653,861,230,000","-39,010,709,000",94000,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2019_3,41500000.0,4274,"5,434,594,755,000","2,054,057,538,000","3,380,537,217,000","670,757,492,000","-66,917,435,000",67100,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2019_4,60000000.0,4290,"4,811,211,712,000","2,125,488,240,000","2,685,723,472,000","2,605,142,204,000","-807,386,477,000",62700,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2020_1,14500000.0,4244,"4,786,205,793,000","2,127,865,741,000","2,658,340,052,000","568,602,914,000","-57,891,227,000",34500,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2020_2,30000000.0,3108,"4,570,546,443,000","1,969,739,237,000","2,600,807,206,000","401,633,725,000","-38,228,590,000",36600,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2020_3,44500000.0,3076,"4,549,015,468,000","1,950,666,024,000","2,598,349,444,000","468,048,628,000","6,063,082,000",57800,"23,849,371"
OCI,148896,10060,화학,8.0,화학,G151010,2020_4,65000000.0,3084,"4,437,236,050,000","2,051,507,407,000","2,385,728,643,000","2,002,516,778,000","-251,164,047,000",95100,"23,849,371"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2015_1,17000000.0,4294,-,-,-,-,-,32000,-
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2015_2,30000000.0,4303,-,-,-,-,-,24300,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2015_3,57000000.0,4312,-,-,-,-,-,25800,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2015_4,73000000.0,4307,"4,159,811,032,385","2,794,053,540,941","1,365,757,491,444","5,299,190,813,983","129,573,846,109",33100,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2016_1,17500000.0,4307,"4,036,459,105,420","2,670,681,248,276","1,365,777,857,144","1,366,374,923,168","41,322,895,172",31900,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2016_2,31000000.0,4209,"4,096,713,020,349","2,694,524,874,530","1,402,188,145,819","1,439,951,804,087","45,271,989,048",43900,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2016_3,52500000.0,4291,"4,070,164,302,617","2,667,496,895,323","1,402,667,407,294","1,356,797,431,785","45,026,893,949",57300,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2016_4,76000000.0,4183,"4,464,352,801,882","2,949,299,051,585","1,515,053,750,297","5,866,371,812,609","210,079,641,643",47100,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2017_1,18000000.0,4251,"4,275,743,632,980","2,827,671,577,232","1,448,072,055,748","1,430,367,258,464","35,154,465,990",50300,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2017_2,31500000.0,4261,"4,313,784,150,471","2,804,747,406,795","1,509,036,743,676","1,393,270,276,391","36,042,030,285",50500,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2017_3,56000000.0,4311,"4,526,836,199,301","3,090,188,495,946","1,436,647,703,355","1,350,932,007,286","-91,551,772,371",51600,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2017_4,72000000.0,4295,"4,451,024,578,854","3,038,768,709,668","1,412,255,869,186","5,684,704,725,016","18,250,869,343",62600,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2018_1,18500000.0,4283,"4,507,108,220,214","3,057,154,893,581","1,449,953,326,633","1,346,202,419,520","24,701,407,758",46400,"9,391,424"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2018_2,32000000.0,4274,"4,613,720,518,340","3,126,615,429,275","1,487,105,089,065","1,433,415,700,422","39,066,667,573",38400,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2018_3,56000000.0,4341,"4,540,063,818,815","3,078,024,377,674","1,462,039,441,141","1,398,147,717,155","26,876,632,528",34400,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2018_4,74000000.0,4402,"4,437,275,124,272","2,955,506,315,018","1,481,768,809,254","5,664,832,721,067","112,927,632,658",29050,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2019_1,19500000.0,4437,"4,631,004,510,418","3,118,958,347,727","1,512,046,162,691","1,415,110,306,333","18,694,784,611",28700,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2019_2,33500000.0,4437,"4,528,806,888,102","2,979,580,706,937","1,549,226,181,165","1,463,570,396,171","32,616,590,714",29850,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2019_3,58000000.0,4311,"4,683,555,038,098","3,074,282,348,753","1,609,272,689,345","1,467,134,221,908","52,452,058,826",35400,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2019_4,75500000.0,4307,"4,595,620,752,355","3,010,006,243,656","1,585,614,508,699","5,981,877,182,405","118,239,649,304",35450,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2020_1,19500000.0,4286,"4,661,678,306,383","3,046,195,619,475","1,615,482,686,908","1,310,088,167,799","9,547,307,700",20800,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2020_2,34000000.0,4083,"4,518,084,042,183","3,043,223,701,440","1,474,860,340,743","1,013,424,561,045","-111,865,892,004",22550,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2020_3,55500000.0,4054,"4,863,374,779,596","3,175,891,420,705","1,687,483,358,891","1,501,461,406,566","39,198,606,879",36050,"46,957,120"
만도,1042775,204320,운수장비,15.0,자동차부품,G251010,2020_4,75000000.0,4071,"4,938,346,284,697","3,228,765,245,944","1,709,581,038,753","5,563,504,491,650","13,861,437,600",59100,"46,957,120"
키움증권,296290,39490,증권,24.0,증권,G402010,2015_1,19122378.5,472,-,-,-,-,-,72000,-
