name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2017_4,1.88E+11,74514456267,1.14E+11,23006912167,21327893685,18238,36445904,6.647E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2018_1,2.32E+11,89595009949,1.42E+11,6096637465,24036559526,31684,36445904,1.15475E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2018_2,2.79E+11,1.12E+11,1.67E+11,11236555519,10016964921,42823,36592969,1.56702E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2018_3,2.67E+11,79826243582,1.88E+11,7371271977,9866914083,54139,39053781,2.11433E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2018_4,3.04E+11,94517242572,2.10E+11,36185983416,13520304124,35945,39171492,1.40802E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2019_1,3.19E+11,1.08E+11,2.12E+11,7218071120,13478943613,35101,39235182,1.37719E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2019_2,2.97E+11,1.34E+11,1.64E+11,9528218586,74683367424,12869,39235182,5.04918E+11
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2019_3,3.30E+11,1.45E+11,1.85E+11,9148191228,15537042984,26714,39238194,1.04821E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2019_4,3.63E+11,1.73E+11,1.89E+11,38420748245,59660076049,51920,42738918,2.219E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2020_1,3.57E+11,1.60E+11,1.97E+11,12023009291,13638897096,38651,43235762,1.67111E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2020_2,6.94E+11,1.41E+11,5.53E+11,9993642398,47833216964,47410,52646095,2.49595E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2020_3,6.57E+11,1.43E+11,5.14E+11,11384591850,15439638201,50815,52654740,2.67565E+12
에이치엘비,199252,28300,운송장비·부품,75,조선,G201065,2020_4,7.06E+11,1.49E+11,5.57E+11,56177400696,88716231805,48512,52979436,2.57014E+12
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2019_1,2.19E+11,25846159755,1.94E+11,33606199879,6282285226,69600,10000000,6.96E+11
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2019_2,2.22E+11,23032963306,1.99E+11,33441442774,5980283692,75900,10000000,7.59E+11
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2019_3,2.27E+11,22965164428,2.04E+11,34587646002,4860820711,64300,10000000,6.43E+11
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2019_4,2.35E+11,24633258680,2.11E+11,1.35E+11,23052430719,62600,10000000,6.26E+11
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2020_1,2.39E+11,26691863170,2.12E+11,38489142265,6279836645,53000,10000000,5.3E+11
