종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,발행주식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2017_2,47949250,1028,"1,157,051,763,776","486,506,477,320","670,545,286,456","266,966,576,984","23,842,929,442",20900,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2017_3,47348750,1112,"1,249,073,919,585","561,458,674,325","687,615,245,260","304,492,520,998","21,900,759,814",25450,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2017_4,48000000,1096,"1,227,343,902,997","551,425,413,366","675,918,489,631","1,110,410,473,953","46,379,003,344",28050,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2018_1,15500000,1059,"1,262,495,615,377","584,737,872,943","677,757,742,434","282,984,352,392","11,253,372,295",19800,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2018_2,56,1055,"1,277,514,727,194","584,068,306,626","693,446,420,568","290,301,103,269","13,465,935,410",16500,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2018_3,57027482.5,1007,"1,349,863,130,966","647,762,244,764","702,100,886,202","320,256,755,001","13,677,386,804",20950,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2018_4,57500000,1052,"1,293,763,889,127","568,509,747,782","725,254,141,345","1,194,179,669,046","62,601,339,283",19700,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2019_1,16750000,974,"1,271,144,670,095","547,183,267,708","723,961,402,387","281,937,871,212","11,828,433,311",20850,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2019_2,60.75,919,"1,305,228,387,463","573,887,312,795","731,341,074,668","283,290,612,156","6,929,188,256",18050,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2019_3,65500000,834,"1,311,422,538,907","562,788,144,914","748,634,393,993","283,370,489,081","15,565,570,442",14100,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2019_4,56000000,892,"1,322,136,396,170","576,440,639,170","745,695,757,000","1,129,902,381,988","35,836,881,477",16500,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2020_1,55500000,803,"1,325,027,362,770","561,847,587,697","763,179,775,073","243,196,962,006","6,075,894,180",12100,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2020_2,52000000,801,"1,365,552,331,691","585,366,360,717","780,185,970,974","268,125,803,517","8,800,309,961",13650,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2020_3,52750000,789,"1,428,474,641,793","616,339,827,907","812,134,813,886","331,231,993,971","14,558,568,462",17200,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울반도체,130763,46890,반도체,159,디스플레이장비 및 부품,G454020,2020_4,48500000,800,"1,330,157,955,644","539,394,568,590","790,763,387,054","1,153,051,365,589","29,027,319,922",21250,"58,305,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2015_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2015_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2015_3,34896000,64,0,0,0,0,0,81600,"9,164,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2015_4,41500000,77,0,0,0,0,0,73000,"9,164,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2016_1,40000000,92,0,0,0,0,0,67100,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2016_2,42500000,88,0,0,0,0,0,52200,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2016_3,40000000,95,"182,029,632,451","7,987,384,247","174,042,248,204","11,036,640,448","4,251,725,112",49900,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2016_4,41500000,96,"179,332,279,585","6,867,042,849","172,465,236,736","45,953,114,757","13,827,125,122",40450,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2017_1,42000000,94,"182,497,832,773","11,084,898,130","171,412,934,643","12,445,331,004","4,542,387,814",32050,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2017_2,42000000,106,"182,053,668,138","6,770,226,995","175,283,441,143","12,700,352,464","3,660,014,769",38650,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2017_3,42000000,106,"194,213,461,434","10,620,409,607","183,593,051,827","14,411,121,022","5,229,653,863",40400,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2017_4,41500000,108,"189,033,645,763","6,882,067,871","182,151,577,892","54,469,757,891","12,516,689,358",60000,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2018_1,47,129,"233,695,778,399","43,244,126,408","190,451,651,991","14,494,405,943","4,207,934,402",54800,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2018_2,19992165,130,"253,547,663,239","44,954,042,550","208,593,620,689","16,958,872,448","1,149,551,823",38400,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2018_3,29668417.5,139,"253,393,495,601","43,774,903,760","209,618,591,841","15,498,936,538","268,317,224",44850,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2018_4,37301636,145,"258,188,071,762","39,314,210,750","218,873,861,012","64,280,682,056","11,265,361,636",33700,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2019_1,12970094,186,"259,017,058,421","40,156,254,830","218,860,803,591","20,455,978,455","4,348,415,433",38250,"9,466,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2019_2,21601817,173,"261,508,698,683","38,127,205,730","223,381,492,953","20,041,012,168","3,039,913,086",42800,"9,554,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2019_3,28500000,186,"264,211,922,057","38,730,765,933","225,481,156,124","19,590,990,985","3,201,440,543",32650,"9,554,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2019_4,40500000,184,"269,925,427,473","41,501,860,480","228,423,566,993","83,871,642,044","14,850,657,503",36400,"9,554,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2020_1,17000000,190,"273,735,282,728","41,697,612,827","232,037,669,901","20,675,225,706","4,169,119,863",35650,"9,627,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2020_2,25000000,226,"284,785,352,433","43,186,026,734","241,599,325,699","27,696,829,179","9,547,207,749",56800,"9,627,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2020_3,31500000,228,"309,056,125,533","60,255,074,308","248,801,051,225","29,126,534,689","7,235,344,986",61800,"9,627,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파마리서치,970453,214450,제약,66,제약,G352020,2020_4,49000000,231,"319,831,469,290","55,420,018,593","264,411,450,697","108,745,921,878","32,452,222,466",57300,"9,789,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2015_1,9868500,386,0,0,0,0,0,6000,"48,242,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2015_2,19574000,375,0,0,0,0,0,5410,"48,242,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2015_3,28670000,366,0,0,0,0,0,5390,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2015_4,38587000,358,"307,700,328,700","193,479,342,821","114,220,985,879","175,637,904,859","7,699,424,476",8060,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2016_1,11521000,363,"298,691,368,506","177,164,803,184","121,526,565,322","54,266,497,107","6,776,033,767",8250,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2016_2,21604500,380,"312,156,605,208","183,739,464,079","128,417,141,129","69,610,314,503","6,739,806,960",8340,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2016_3,30107500,408,"310,426,402,551","175,238,083,381","135,188,319,170","62,995,260,824","6,685,090,648",10400,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2016_4,39188000,393,"327,512,587,532","179,773,985,540","147,738,601,992","268,011,410,937","32,594,662,746",10500,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2017_1,16425000,412,"324,927,526,010","164,716,741,576","160,210,784,434","76,089,854,933","13,897,249,919",9850,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2017_2,27625000,417,"317,607,445,919","143,965,881,476","173,641,564,443","76,415,070,557","13,395,696,684",13250,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2017_3,33961000,461,"315,087,764,290","133,418,565,279","181,669,199,011","61,863,161,036","8,017,133,591",14400,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2017_4,49115500,449,"315,265,401,377","126,876,149,524","188,389,251,853","272,687,422,531","42,019,907,763",13600,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2018_1,10766000,457,"327,907,616,255","128,472,061,486","199,435,554,769","70,189,503,165","11,597,488,938",10750,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2018_2,22326000,453,"310,707,714,380","100,365,758,810","210,341,955,570","51,128,851,076","10,929,460,319",7970,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2018_3,32979500,441,"341,383,270,099","124,084,618,854","217,298,651,245","51,123,096,107","6,999,306,011",8020,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2018_4,40205500,457,"363,289,203,845","153,960,369,801","209,328,834,044","264,029,619,691","43,785,719,642",6500,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2019_1,16224500,458,"400,232,839,518","186,440,919,688","213,791,919,830","61,841,584,417","9,385,298,709",6960,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2019_2,27520500,456,"441,232,401,749","218,614,173,572","222,618,228,177","67,686,786,352","8,819,663,866",6770,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2019_3,37925000,460,"455,999,900,229","222,173,443,703","233,826,456,526","68,376,046,313","11,181,612,517",7250,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2019_4,50000000,450,"450,012,280,142","202,194,817,570","247,817,462,572","259,064,128,325","26,551,287,475",8130,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2020_1,13500000,446,"515,131,688,211","272,018,512,285","243,113,175,926","35,312,254,778","1,172,577,384",4870,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2020_2,24000000,430,"521,000,326,978","281,507,298,319","239,493,028,659","35,633,396,751","3,647,880,191",5600,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2020_3,35500000,413,"504,447,415,568","277,603,019,503","226,844,396,065","17,624,054,723","12,608,671,788",6920,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주성엔지니어링,252135,36930,반도체,159,반도체와 반도체 장비,G453010,2020_4,46500000,408,"549,203,147,652","321,799,583,267","227,403,564,385","118,545,864,748","8,217,719,874",8270,"48,249,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2015_1,7685000,100,0,0,0,0,0,11953,"13,969,543",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2015_2,13292500,89,0,0,0,0,0,28067,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2015_3,17884000,96,0,0,0,0,0,24960,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2015_4,23417000,101,0,0,0,0,0,27165,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2016_1,7248000,102,0,0,0,0,0,37089,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2016_2,16145500,109,0,0,0,0,0,26664,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2016_3,21669000,100,0,0,0,0,0,23356,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2016_4,27625500,106,"59,606,208,550","10,456,266,469","49,149,942,081","10,222,261,221","610,377,168",15337,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2017_1,6827000,111,"58,929,951,775","9,539,484,364","49,390,467,411","2,406,094,178","241,077,286",10776,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2017_2,14056000,110,"62,153,730,612","16,060,213,113","46,093,517,499","3,085,832,840","3,304,292,422",17993,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2017_3,20860000,109,"60,724,047,774","13,971,427,004","46,752,620,770","2,258,341,555","310,474,123",14510,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2017_4,26632500,115,"45,629,570,482","15,331,792,355","30,297,778,127","10,962,773,686","8,734,807,381",22454,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2018_1,8004000,114,"44,124,460,985","15,222,271,408","28,902,189,577","2,358,604,785","1,392,430,164",22629,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2018_2,15361000,117,"45,809,621,524","13,183,046,109","32,626,575,415","2,515,401,399","3,715,167,251",19321,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2018_3,23214500,112,"44,617,247,978","16,317,925,778","28,299,322,200","1,904,361,940","4,361,991,679",21000,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2018_4,35727500,115,"54,796,362,663","15,650,370,016","39,145,992,647","20,584,390,702","8,708,964,811",21727,"15,038,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2019_1,8726000,109,"54,507,335,574","12,373,027,095","42,134,308,479","1,762,446,059","2,968,669,433",19550,"30,010,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2019_2,17451000,109,"91,499,903,174","36,131,880,336","55,368,022,838","2,524,330,964","3,244,375,710",14200,"30,010,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2019_3,26233000,106,"91,919,036,818","39,163,365,033","52,755,671,785","1,859,395,225","2,753,645,186",12200,"30,010,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2019_4,34524000,105,"89,032,049,654","24,013,463,565","65,018,586,089","8,347,462,254","3,187,562,179",15700,"30,010,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2020_1,10069500,103,"88,843,389,884","24,343,848,189","64,499,541,695","3,265,597,238","572,459,006",12800,"30,010,745",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2020_2,20217500,106,"103,212,763,731","27,009,565,721","76,203,198,010","23,356,524,027","9,555,485,877",15550,"31,357,086",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2020_3,27408000,112,"99,166,009,943","17,373,887,278","81,792,122,665","7,007,261,395","2,008,874,410",14650,"32,923,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인트론바이오,292434,48530,제약,66,생명과학 도구 및 서비스,G352030,2020_4,39750500,113,"100,535,587,174","15,156,629,886","85,378,957,288","45,433,157,199","14,947,967,156",30000,"32,923,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2015_1,9403.5,352,0,0,0,0,0,3755,"12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2015_2,18834250,365,0,0,0,0,0,5535,"13,230,706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2015_3,28463500,382,0,0,0,0,0,5151,"13,636,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2015_4,37828250,392,0,0,0,0,0,3979,"13,661,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2016_1,9727250,376,0,0,0,0,0,4904,"13,914,766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2016_2,20186000,343,0,0,0,0,0,7246,"14,649,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2016_3,33130500,316,0,0,0,0,0,9698,"15,130,877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2016_4,42417250,313,0,0,0,0,0,5123,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2017_1,9149000,305,0,0,0,0,0,6001,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2017_2,18258500,306,0,0,0,0,0,6569,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2017_3,28907250,311,"533,548,396,787","291,637,904,346","241,910,492,441","35,548,582,391","97,277,113,536",5032,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2017_4,38344000,307,"530,463,582,518","281,057,823,881","249,405,758,637","123,068,752,891","96,254,150,620",5123,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2018_1,11308250,267,"505,680,843,705","268,011,726,273","237,669,117,432","34,885,191,896","11,481,162,714",4757,"16,853,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2018_2,21306500,256,"506,418,237,633","268,995,266,865","237,422,970,768","29,203,956,874","10,838,779,849",4840,"18,966,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2018_3,36785750,235,"512,223,450,277","263,677,543,999","248,545,906,278","30,594,399,583","13,340,747,415",4060,"25,966,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼강엠앤티,480367,100090,금속,68,조선,G201065,2018_4,46320500,240,"538,058,343,411","312,366,745,951","225,691,597,460","143,966,170,303","60,181,098,972",4590,"26,425,409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
