종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,분기,자산,부채,자본,매출액,액면가
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2016_4,1.89682E+11,89292800486,1.0039E+11,1.09128E+11,14550
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2017_1,1.14727E+11,29583489702,85143201588,9342274955,13500
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2017_2,1.55169E+11,73704628172,81464501351,15145411007,12050
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2017_3,1.57334E+11,73865374614,83468669300,11351966161,10900
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2017_4,1.59826E+11,93711989604,66113723243,47875295766,14350
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2018_1,1.63593E+11,97444836262,66147725592,9302659589,16250
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2018_2,1.668E+11,48974906956,1.17825E+11,10559659805,12950
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2018_3,2.03657E+11,84488550624,1.19168E+11,11260417625,14850
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2018_4,1.72592E+11,58781846390,1.1381E+11,47239502797,12250
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2019_1,1.71439E+11,60471867790,1.10968E+11,10220887643,15350
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2019_2,1.66859E+11,59694740484,1.07165E+11,8858945093,14200
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2019_3,1.32315E+11,38678661044,93636691154,10308923091,11700
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2019_4,1.63178E+11,68226154116,94951931093,42663507857,39300
젬백스,492894,82270,기계·장비,70,반도체와 반도체 장비,G453010,2020_1,1.5509E+11,26777826392,1.28313E+11,14372236514,25700
파트론,490151,91700,IT부품,160,핸드셋,G452015,2015_4,5.09589E+11,1.46996E+11,3.62593E+11,8.05804E+11,9870
파트론,490151,91700,IT부품,160,핸드셋,G452015,2016_1,5.56583E+11,1.94799E+11,3.61784E+11,2.48057E+11,12350
파트론,490151,91700,IT부품,160,핸드셋,G452015,2016_2,5.35048E+11,1.59061E+11,3.75987E+11,1.96375E+11,10700
파트론,490151,91700,IT부품,160,핸드셋,G452015,2016_3,4.93334E+11,1.28369E+11,3.64965E+11,1.76768E+11,9070
파트론,490151,91700,IT부품,160,핸드셋,G452015,2016_4,5.06193E+11,1.21072E+11,3.85121E+11,7.91416E+11,10300
파트론,490151,91700,IT부품,160,핸드셋,G452015,2017_1,5.18483E+11,1.66638E+11,3.51845E+11,1.80173E+11,11950
파트론,490151,91700,IT부품,160,핸드셋,G452015,2017_2,5.50442E+11,1.85122E+11,3.6532E+11,2.19779E+11,10200
파트론,490151,91700,IT부품,160,핸드셋,G452015,2017_3,5.45536E+11,1.73064E+11,3.72471E+11,2.12017E+11,9290
파트론,490151,91700,IT부품,160,핸드셋,G452015,2017_4,5.11092E+11,1.52288E+11,3.58805E+11,7.9134E+11,9500
파트론,490151,91700,IT부품,160,핸드셋,G452015,2018_1,5.22251E+11,1.66786E+11,3.55465E+11,2.29771E+11,8680
파트론,490151,91700,IT부품,160,핸드셋,G452015,2018_2,4.78155E+11,1.21624E+11,3.56531E+11,1.70046E+11,7050
파트론,490151,91700,IT부품,160,핸드셋,G452015,2018_3,4.84247E+11,1.31448E+11,3.52799E+11,1.85094E+11,7530
파트론,490151,91700,IT부품,160,핸드셋,G452015,2018_4,4.63715E+11,1.18766E+11,3.44949E+11,7.96483E+11,8210
파트론,490151,91700,IT부품,160,핸드셋,G452015,2019_1,5.96156E+11,2.32013E+11,3.64143E+11,2.9339E+11,13400
파트론,490151,91700,IT부품,160,핸드셋,G452015,2019_2,5.97145E+11,2.2172E+11,3.75425E+11,4.10439E+11,17600
파트론,490151,91700,IT부품,160,핸드셋,G452015,2019_3,6.13008E+11,2.03939E+11,4.09069E+11,3.37687E+11,11850
파트론,490151,91700,IT부품,160,핸드셋,G452015,2019_4,5.20808E+11,1.1869E+11,4.02118E+11,1.2546E+12,13300
파트론,490151,91700,IT부품,160,핸드셋,G452015,2020_1,6.1485E+11,2.16563E+11,3.98287E+11,2.66203E+11,7600
파트론,490151,91700,IT부품,160,핸드셋,G452015,2020_2,5.83266E+11,1.9296E+11,3.90306E+11,2.22377E+11,8950
파트론,490151,91700,IT부품,160,핸드셋,G452015,2020_3,7.30001E+11,3.2663E+11,4.03371E+11,3.57504E+11,10150
파트론,490151,91700,IT부품,160,핸드셋,G452015,2020_4,6.05214E+11,2.07558E+11,3.97656E+11,1.17928E+12,11350
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2015_4,1.93014E+11,38207687475,1.54806E+11,1.32224E+11,12750
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2016_1,1.84652E+11,34743703273,1.49909E+11,28254441766,9610
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2016_2,1.87529E+11,37361981829,1.50167E+11,30301668610,9190
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2016_3,1.87023E+11,41228845142,1.45794E+11,35140038496,9290
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2016_4,1.89315E+11,46480076272,1.42835E+11,1.26712E+11,8180
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2017_1,1.91412E+11,44305123766,1.47106E+11,42771245306,8880
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2017_2,1.99173E+11,45091121182,1.54082E+11,46724595109,13700
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2017_3,2.08378E+11,47498996973,1.60879E+11,53218168346,16450
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2017_4,2.06198E+11,45895887577,1.60302E+11,1.85749E+11,16700
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2018_1,2.17013E+11,47630117642,1.69383E+11,52489650944,15150
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2018_2,2.19503E+11,45223505365,1.7428E+11,40672750762,12300
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2018_3,2.18222E+11,43842516051,1.7438E+11,39377914921,8540
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2018_4,2.29525E+11,51280010594,1.78245E+11,1.84431E+11,6600
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2019_1,2.21862E+11,46188944332,1.75673E+11,31476881179,8370
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2019_2,2.26551E+11,45421302912,1.8113E+11,48182682886,7320
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2019_3,2.39471E+11,51369911026,1.88101E+11,47772183963,7790
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2019_4,2.63602E+11,68776931708,1.94825E+11,1.9149E+11,13800
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2020_1,2.84785E+11,81859673975,2.02925E+11,57250673408,9600
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2020_2,3.05342E+11,82398371380,2.22944E+11,70843015410,25600
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2020_3,3.07261E+11,75183470673,2.32077E+11,94975074943,34100
티에스이,372226,131290,반도체,159,반도체와 반도체 장비,G453010,2020_4,3.01073E+11,76155962090,2.24917E+11,2.85509E+11,62700
서울옥션,410915,63170,도매,84,판매업체,G255010,2015_4,1.25648E+11,58352690529,67295344184,54756256643,21500
서울옥션,410915,63170,도매,84,판매업체,G255010,2016_1,1.34644E+11,67051261403,67593109121,10286578307,21500
서울옥션,410915,63170,도매,84,판매업체,G255010,2016_2,1.37301E+11,65737861412,71563592904,15842164297,16150
서울옥션,410915,63170,도매,84,판매업체,G255010,2016_3,1.35694E+11,63801949068,71892453427,9358129584,14150
서울옥션,410915,63170,도매,84,판매업체,G255010,2016_4,1.31561E+11,58956590948,72604075245,50852668597,9770
서울옥션,410915,63170,도매,84,판매업체,G255010,2017_1,1.2759E+11,58556844856,69033274893,10422806503,9750
서울옥션,410915,63170,도매,84,판매업체,G255010,2017_2,1.48661E+11,77956503598,70704108870,12241530882,7980
서울옥션,410915,63170,도매,84,판매업체,G255010,2017_3,1.45653E+11,74803217057,70850060692,14313176275,6330
서울옥션,410915,63170,도매,84,판매업체,G255010,2017_4,1.54339E+11,82050210119,72288534957,54167584153,8900
서울옥션,410915,63170,도매,84,판매업체,G255010,2018_1,1.55289E+11,83560175953,71728754693,12246625967,9160
서울옥션,410915,63170,도매,84,판매업체,G255010,2018_2,1.59151E+11,83261150309,75889886560,23466579286,7280
서울옥션,410915,63170,도매,84,판매업체,G255010,2018_3,1.68279E+11,89069033980,79210444578,9967155972,15400
서울옥션,410915,63170,도매,84,판매업체,G255010,2018_4,2.053E+11,1.2718E+11,78119326378,62044837709,8870
서울옥션,410915,63170,도매,84,판매업체,G255010,2019_1,1.96337E+11,1.17773E+11,78563892963,10599709251,9200
서울옥션,410915,63170,도매,84,판매업체,G255010,2019_2,2.05573E+11,1.27667E+11,77905800792,11605676020,8080
서울옥션,410915,63170,도매,84,판매업체,G255010,2019_3,1.74363E+11,99504759062,74858479565,10173784013,5580
서울옥션,410915,63170,도매,84,판매업체,G255010,2019_4,1.72775E+11,1.04222E+11,68553030568,45092705155,5730
서울옥션,410915,63170,도매,84,판매업체,G255010,2020_1,1.62043E+11,94353790408,67689616498,6845697541,3565
서울옥션,410915,63170,도매,84,판매업체,G255010,2020_2,1.55685E+11,87850116732,67834811680,7586933131,4005
서울옥션,410915,63170,도매,84,판매업체,G255010,2020_3,1.62595E+11,94621629954,67973565035,6719727236,5060
서울옥션,410915,63170,도매,84,판매업체,G255010,2020_4,1.47991E+11,82754073645,65236662421,28850755678,7440
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2015_4,4.92383E+11,3.48925E+11,1.43458E+11,4.21924E+11,4480
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2016_1,4.95636E+11,3.54865E+11,1.4077E+11,99059434110,4545
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2016_2,4.36641E+11,2.95986E+11,1.40655E+11,56311995924,4610
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2016_3,4.0009E+11,2.77207E+11,1.22883E+11,52411520956,4160
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2016_4,4.33736E+11,3.11035E+11,1.22701E+11,3.22117E+11,3010
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2017_1,4.58057E+11,3.34937E+11,1.2312E+11,1.09904E+11,3080
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2017_2,4.84284E+11,3.59172E+11,1.25112E+11,1.07289E+11,4955
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2017_3,4.46083E+11,3.2697E+11,1.19113E+11,84416618374,3675
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2017_4,3.73478E+11,3.0641E+11,67068038512,3.51616E+11,5060
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2018_1,4.21707E+11,3.46652E+11,75055763501,83933744934,4095
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2018_2,4.42783E+11,3.65216E+11,77566460488,1.09227E+11,4425
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2018_3,4.29498E+11,3.50534E+11,78963820691,87708563870,5300
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2018_4,4.32085E+11,3.51158E+11,80927253977,3.77317E+11,5270
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2019_1,4.52525E+11,3.67043E+11,85482604008,1.07684E+11,6320
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2019_2,4.19732E+11,3.09435E+11,1.10297E+11,1.1329E+11,10700
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2019_3,4.24352E+11,3.1139E+11,1.12961E+11,92233410096,8160
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2019_4,3.80499E+11,2.91358E+11,89141277014,3.78602E+11,8150
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2020_1,4.04896E+11,3.29155E+11,75741182242,44336126394,7530
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2020_2,4.31292E+11,3.36535E+11,94756438053,58155692982,14100
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2020_3,3.89656E+11,3.0736E+11,82295401455,56629989838,26050
에이스테크,556907,88800,통신장비,157,통신장비,G452010,2020_4,3.5297E+11,2.81475E+11,71495107867,2.10755E+11,27200
이오플로우,1274310,294090,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_3,33077235587,10108604976,22968630611,6480000,21763
이오플로우,1274310,294090,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_4,29152792692,4317738126,24835054566,21654545,69527
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2015_4,1.59844E+11,49597902167,1.10246E+11,32457291972,32642
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2016_1,1.45493E+11,34480406922,1.11013E+11,19292976119,33087
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2016_2,1.44776E+11,35165926644,1.0961E+11,16016708029,31158
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2016_3,1.38675E+11,33859677188,1.04815E+11,10768292370,27597
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2016_4,1.4633E+11,39172050428,1.07158E+11,68968044744,21712
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2017_1,1.44893E+11,41309363130,1.03584E+11,16517562579,19684
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2017_2,1.52349E+11,45979260981,1.0637E+11,17417943164,20000
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2017_3,1.61096E+11,40498981212,1.20597E+11,15249438382,15900
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2017_4,1.63515E+11,47592473340,1.15922E+11,73665135174,23900
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2018_1,1.75033E+11,55161169630,1.19872E+11,28941849500,35000
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2018_2,2.07449E+11,68110497560,1.39339E+11,21150405601,31350
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2018_3,1.98142E+11,59322761038,1.38819E+11,24440138431,41550
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2018_4,2.31214E+11,70924972645,1.60289E+11,94521965173,34500
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2019_1,2.71212E+11,83473292172,1.87739E+11,25757910253,32050
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2019_2,2.3953E+11,78556539205,1.60973E+11,24432410179,24500
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2019_3,2.30115E+11,82647660343,1.47467E+11,20701685696,22400
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2019_4,2.41401E+11,82993430247,1.58408E+11,1.15181E+11,25550
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2020_1,2.3682E+11,83825188189,1.52995E+11,25228246671,17400
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2020_2,2.6502E+11,89297696627,1.75723E+11,30317364278,30400
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2020_3,2.69548E+11,83920530246,1.85627E+11,29336366835,43900
아미코젠,545734,92040,음식료·담배,56,생물공학,G352010,2020_4,2.83368E+11,90634027344,1.92734E+11,1.15856E+11,39000
카페24,260879,42000,인터넷,153,IT서비스,G451020,2017_4,71917923059,58193780095,13724142964,1.42578E+11,0
카페24,260879,42000,인터넷,153,IT서비스,G451020,2018_1,1.23013E+11,56402900434,66610020840,36596873462,64168
카페24,260879,42000,인터넷,153,IT서비스,G451020,2018_2,1.3233E+11,1.10956E+11,21374117596,40495263633,89735
카페24,260879,42000,인터넷,153,IT서비스,G451020,2018_3,1.34828E+11,30195563367,1.04633E+11,38443672258,75949
카페24,260879,42000,인터넷,153,IT서비스,G451020,2018_4,1.48596E+11,33906874372,1.14689E+11,1.65387E+11,55646
카페24,260879,42000,인터넷,153,IT서비스,G451020,2019_1,2.23176E+11,77570947807,1.45605E+11,49736283385,54794
카페24,260879,42000,인터넷,153,IT서비스,G451020,2019_2,2.26094E+11,76732375981,1.49361E+11,54793200032,30831
카페24,260879,42000,인터넷,153,IT서비스,G451020,2019_3,2.15363E+11,64765315569,1.50597E+11,52501242798,32836
카페24,260879,42000,인터넷,153,IT서비스,G451020,2019_4,2.31434E+11,79165393636,1.52268E+11,2.17245E+11,25667
카페24,260879,42000,인터넷,153,IT서비스,G451020,2020_1,2.21028E+11,70498820618,1.50529E+11,52085129386,13410
카페24,260879,42000,인터넷,153,IT서비스,G451020,2020_2,2.37397E+11,83085124870,1.54312E+11,62138529325,27271
카페24,260879,42000,인터넷,153,IT서비스,G451020,2020_3,2.38241E+11,82494294856,1.55747E+11,62451857204,30079
카페24,260879,42000,인터넷,153,IT서비스,G451020,2020_4,2.54033E+11,94580243629,1.59452E+11,2.47336E+11,32084
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2016_3,78276042924,8978243208,69297799716,3994025613,7669
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2016_4,79886625189,10351244916,69535380273,16642126845,5523
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2017_1,77882762195,10713292099,67169470096,4655170052,4268
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2017_2,79346698154,9883104533,69463593621,4972707615,4481
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2017_3,87960038215,12291372147,75668666068,6674847393,4092
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2017_4,93125343377,21020049543,72105293834,24092472491,4368
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2018_1,94271811021,22045259260,72226551761,8850511563,4770
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2018_2,96816184464,21153419104,75662765360,10703142857,5275
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2018_3,1.02377E+11,22769682627,79607704548,19806478347,6550
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2018_4,1.17361E+11,29482532638,87878836418,62103161722,5750
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2019_1,1.25855E+11,34696622452,91158191841,24079470939,11475
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2019_2,1.21232E+11,22374346509,98857914517,24882358032,17950
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2019_3,1.33014E+11,27422728839,1.05592E+11,36293688719,14125
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2019_4,1.39597E+11,30155128520,1.09442E+11,1.11355E+11,16100
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2020_1,1.43662E+11,27954959796,1.15707E+11,29585299211,11750
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2020_2,1.66182E+11,33322416202,1.3286E+11,51536282895,17850
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2020_3,1.95874E+11,46552263518,1.49322E+11,53926908543,27550
에코마케팅,1029394,230360,전문기술,99,광고,G502010,2020_4,1.9502E+11,45744337164,1.49276E+11,1.77031E+11,30050
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2015_4,1.24026E+11,77016835284,47009125020,39584970743,4689
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2016_1,1.37085E+11,86797660546,50287625012,12016435083,4217
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2016_2,1.46284E+11,94921626223,51362770134,12832546268,5225
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2016_3,1.51502E+11,98865116006,52636575027,14576905721,4300
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2016_4,1.43345E+11,90045326529,53299887921,53853718546,4714
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2017_1,1.50243E+11,97012542957,53229982309,16913560668,5351
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2017_2,1.57624E+11,1.03E+11,54623423946,16778601089,5079
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2017_3,1.78587E+11,1.1231E+11,66277911161,17144641933,5983
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2017_4,1.83457E+11,1.19054E+11,64403110654,69129594333,5507
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2018_1,1.91166E+11,1.26636E+11,64530739254,18378328757,4325
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2018_2,2.15899E+11,1.3459E+11,81308906437,19320171598,3790
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2018_3,2.4371E+11,1.61083E+11,82626296435,21375795221,3720
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2018_4,2.29962E+11,1.46361E+11,83600833167,81383390831,2765
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2019_1,2.13293E+11,1.2987E+11,83423438003,22093787776,3315
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2019_2,2.32419E+11,1.48215E+11,84203854826,20787855198,3855
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2019_3,2.20323E+11,1.34935E+11,85387503351,21396022000,3050
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2019_4,2.40358E+11,1.48993E+11,91365268692,85556493534,3385
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2020_1,2.33884E+11,1.43364E+11,90520039055,21114223878,2125
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2020_2,2.4856E+11,1.57946E+11,90613701265,20127997460,3500
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2020_3,2.50006E+11,1.59044E+11,90962699544,19829513094,3820
갤럭시아머니트리,587457,94480,소프트웨어,155,IT서비스,G451020,2020_4,2.62092E+11,1.70118E+11,91973747081,81230421178,3625
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2016_2,1.58234E+11,21381049381,1.36852E+11,13391778423,11600
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2016_3,1.56249E+11,16363150047,1.39886E+11,19442846337,8110
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2016_4,1.51707E+11,12533379939,1.39173E+11,61176392435,8500
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2017_1,1.45241E+11,8332957325,1.36909E+11,11131092109,8080
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2017_2,1.40419E+11,5862877105,1.34556E+11,8521345873,7350
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2017_3,1.73823E+11,38219083660,1.35604E+11,13347319599,12950
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2017_4,1.73837E+11,49809501376,1.24027E+11,49273127053,13350
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2018_1,1.69557E+11,48051699662,1.21505E+11,9916336979,11450
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2018_2,1.577E+11,43426300240,1.14274E+11,6674854064,8280
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2018_3,1.5267E+11,44972014828,1.07698E+11,6699376299,8480
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2018_4,1.69825E+11,67044914691,1.0278E+11,32459785242,6660
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2019_1,1.66935E+11,68388652393,98546767362,10656844272,11750
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2019_2,1.58164E+11,66880026091,91284211980,6880194004,8170
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2019_3,1.50087E+11,65384995956,84702463608,6651556317,6990
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2019_4,1.44613E+11,37049405393,1.07564E+11,30214784531,6990
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2020_1,1.44739E+11,35082597238,1.09657E+11,8229592434,4165
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2020_2,1.447E+11,33640840264,1.11059E+11,7124379828,11700
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2020_3,1.45262E+11,34195087894,1.11067E+11,5586949052,15250
넥슨지티,266943,41140,디지털컨텐츠,154,게임엔터테인먼트,G502040,2020_4,1.46637E+11,34952694110,1.11684E+11,27837747470,13200
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2018_2,6.34787E+11,3.13147E+11,3.2164E+11,3.19681E+11,89200
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2018_3,6.51937E+11,3.13746E+11,3.38191E+11,3.33723E+11,83000
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2018_4,6.15716E+11,2.68756E+11,3.4696E+11,1.30058E+12,79000
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2019_1,6.72467E+11,3.14893E+11,3.57574E+11,3.37471E+11,86900
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2019_2,6.88852E+11,3.1001E+11,3.78842E+11,3.49736E+11,85700
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2019_3,6.76335E+11,2.82284E+11,3.94051E+11,3.49712E+11,93900
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2019_4,6.75196E+11,2.71561E+11,4.03634E+11,1.39326E+12,85200
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2020_1,6.80196E+11,2.74612E+11,4.05583E+11,3.58214E+11,65700
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2020_2,7.44603E+11,3.24636E+11,4.19967E+11,3.55307E+11,79300
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2020_3,7.34055E+11,3.0584E+11,4.28215E+11,3.79736E+11,67600
매일유업,1234507,267980,음식료·담배,56,식품,G302020,2020_4,7.44817E+11,3.04685E+11,4.40131E+11,1.4631E+12,69700
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2015_4,4.55396E+11,1.7355E+11,2.81846E+11,7.37938E+11,16950
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2016_1,4.19426E+11,1.46742E+11,2.72684E+11,1.04244E+11,16350
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2016_2,4.19483E+11,1.55434E+11,2.64049E+11,84757854237,12050
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2016_3,4.00336E+11,1.4825E+11,2.52086E+11,96588497557,12500
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2016_4,4.14589E+11,1.63744E+11,2.50845E+11,3.78235E+11,13600
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2017_1,4.16106E+11,1.84139E+11,2.31967E+11,1.17326E+11,14200
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2017_2,3.73012E+11,1.52086E+11,2.20926E+11,82232106140,11650
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2017_3,3.66031E+11,1.53892E+11,2.12139E+11,87975049432,8650
KH바텍,378628,60720,IT부품,160,핸드셋,G452015,2017_4,3.20081E+11,1.11522E+11,2.08559E+11,3.51127E+11,14250
