name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
하이트진로,150244,80,음식료품,5,음료,G302010,2017_3,3.34E+12,2.09E+12,1.25E+12,5.28E+11,30582801172,26300,70133611,1.84E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2017_4,3.51E+12,2.29E+12,1.22E+12,1.89E+12,12735965796,24150,70133611,1.69E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2018_1,3.30E+12,2.13E+12,1.17E+12,4.21E+11,2649505062,22350,70133611,1.57E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2018_2,3.22E+12,2.04E+12,1.18E+12,4.93E+11,9608804226,19650,70133611,1.38E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2018_3,3.20E+12,2.02E+12,1.19E+12,5.00E+11,9432024422,16900,70133611,1.19E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2018_4,3.43E+12,2.27E+12,1.16E+12,1.89E+12,22272352563,16550,70133611,1.16E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2019_1,3.43E+12,2.34E+12,1.09E+12,4.23E+11,13838091085,18600,70133611,1.30E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2019_2,3.39E+12,2.32E+12,1.07E+12,5.24E+11,29219282498,20550,70133611,1.44E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2019_3,3.41E+12,2.31E+12,1.10E+12,5.29E+11,25819642484,26600,70133611,1.87E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2019_4,3.27E+12,2.24E+12,1.03E+12,2.04E+12,42394951310,29200,70133611,2.05E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2020_1,3.64E+12,2.62E+12,1.02E+12,5.34E+11,33376716060,26550,70133611,1.86E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2020_2,4.30E+12,3.24E+12,1.06E+12,5.82E+11,34851219799,44300,70133611,3.11E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2020_3,3.96E+12,2.87E+12,1.09E+12,6.24E+11,32242730857,36550,70133611,2.56E+12
하이트진로,150244,80,음식료품,5,음료,G302010,2020_4,3.30E+12,2.22E+12,1.07E+12,2.26E+12,86628492346,31950,70133611,2.24E+12
한샘,161693,9240,유통업,16,가구,G201035,2016_1,7.91E+11,3.50E+11,4.40E+11,4.31E+11,24155628882,228000,23533928,5.37E+12
한샘,161693,9240,유통업,16,가구,G201035,2016_2,7.91E+11,3.25E+11,4.66E+11,4.52E+11,25775596343,152500,23533928,3.59E+12
한샘,161693,9240,유통업,16,가구,G201035,2016_4,8.99E+11,3.58E+11,5.42E+11,1.93E+12,1.28E+11,199000,23533928,4.68E+12
한샘,161693,9240,유통업,16,가구,G201035,2017_1,8.63E+11,3.81E+11,4.82E+11,5.13E+11,30731294402,221000,23533928,5.20E+12
한샘,161693,9240,유통업,16,가구,G201035,2017_2,9.52E+11,4.82E+11,4.70E+11,5.03E+11,19726211903,183500,23533928,4.32E+12
한샘,161693,9240,유통업,16,가구,G201035,2017_3,1.02E+12,5.26E+11,4.98E+11,5.56E+11,27134468100,150500,23533928,3.54E+12
한샘,161693,9240,유통업,16,가구,G201035,2017_4,9.76E+11,4.68E+11,5.08E+11,2.06E+12,95937543262,180500,23533928,4.25E+12
한샘,161693,9240,유통업,16,가구,G201035,2018_1,1.03E+12,5.20E+11,5.06E+11,4.88E+11,18580010109,152500,23533928,3.59E+12
한샘,161693,9240,유통업,16,가구,G201035,2018_2,9.42E+11,4.17E+11,5.24E+11,5.05E+11,16925956939,105000,23533928,2.47E+12
한샘,161693,9240,유통업,16,가구,G201035,2018_3,9.66E+11,4.34E+11,5.32E+11,4.46E+11,9805350701,76200,23533928,1.79E+12
한샘,161693,9240,유통업,16,가구,G201035,2018_4,9.40E+11,3.66E+11,5.74E+11,1.93E+12,89957037174,68000,23533928,1.60E+12
한샘,161693,9240,유통업,16,가구,G201035,2019_1,1.13E+12,5.60E+11,5.67E+11,4.43E+11,11560537300,92400,23533928,2.17E+12
한샘,161693,9240,유통업,16,가구,G201035,2020_2,1.21E+12,6.25E+11,5.90E+11,5.19E+11,15047469257,84600,23533928,1.99E+12
한샘,161693,9240,유통업,16,가구,G201035,2020_3,1.25E+12,6.42E+11,6.09E+11,5.04E+11,19407591269,107000,23533928,2.52E+12
한샘,161693,9240,유통업,16,가구,G201035,2020_4,1.23E+12,6.01E+11,6.29E+11,2.07E+12,66840591853,104000,23533928,2.45E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2015_4,1.68E+12,5.21E+11,1.16E+12,1.16E+12,89979153082,35400,25800000,9.13E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_1,1.55E+12,4.76E+11,1.07E+12,2.86E+11,76867715124,41700,25800000,1.08E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_2,1.57E+12,4.74E+11,1.10E+12,2.93E+11,21954983454,31700,25800000,8.18E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_3,1.54E+12,4.39E+11,1.10E+12,2.85E+11,8723027824,32800,25800000,8.46E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2016_4,1.53E+12,4.19E+11,1.11E+12,1.11E+12,43547466607,30200,25800000,7.79E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_1,1.56E+12,4.37E+11,1.12E+12,2.87E+11,19486753355,37800,25800000,9.75E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_2,1.71E+12,5.53E+11,1.15E+12,3.23E+11,30465290870,39600,25800000,1.02E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_3,1.61E+12,4.25E+11,1.19E+12,3.09E+11,31698297084,41600,25800000,1.07E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2017_4,1.64E+12,4.49E+11,1.19E+12,1.16E+12,89230834517,64500,25800000,1.66E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_1,1.70E+12,4.71E+11,1.23E+12,3.36E+11,55186856408,70700,25800000,1.82E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_2,1.71E+12,4.13E+11,1.30E+12,3.55E+11,68547765119,64700,25800000,1.67E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_3,1.69E+12,3.36E+11,1.35E+12,3.44E+11,54740966463,51600,25800000,1.33E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2018_4,1.70E+12,3.22E+11,1.38E+12,1.37E+12,2.15E+11,40850,25800000,1.05E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_1,1.76E+12,3.81E+11,1.38E+12,3.27E+11,40840400874,44300,25800000,1.14E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_2,1.70E+12,2.86E+11,1.42E+12,3.30E+11,39959600583,53500,25800000,1.38E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_3,1.76E+12,2.97E+11,1.46E+12,3.25E+11,48682360182,44200,25800000,1.14E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2019_4,1.79E+12,3.00E+11,1.49E+12,1.31E+12,1.68E+11,45100,25800000,1.16E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_1,1.86E+12,3.71E+11,1.49E+12,3.50E+11,43070827808,30450,25800000,7.86E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_2,1.78E+12,2.25E+11,1.56E+12,2.93E+11,64975724929,34650,25800000,8.94E+11
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_3,1.83E+12,2.45E+11,1.58E+12,3.17E+11,24138366317,50400,25800000,1.30E+12
롯데정밀화학,157681,4000,화학,8,화학,G151010,2020_4,1.87E+12,2.25E+11,1.65E+12,1.26E+12,1.99E+11,55900,25800000,1.44E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2015_4,6.68E+12,3.52E+12,3.16E+12,7.88E+12,3.27E+11,112000,27195083,3.05E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_1,6.71E+12,3.53E+12,3.18E+12,1.84E+12,48656489561,108500,27195083,2.95E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_2,6.96E+12,3.73E+12,3.23E+12,1.95E+12,58476185210,90300,27195083,2.46E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_3,6.71E+12,3.52E+12,3.19E+12,1.74E+12,743603425,87900,27195083,2.39E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2016_4,7.02E+12,3.76E+12,3.26E+12,7.59E+12,1.31E+11,73100,27195083,1.99E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_1,6.99E+12,3.79E+12,3.19E+12,1.87E+12,2019917254,67200,27195083,1.83E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_2,6.90E+12,3.65E+12,3.25E+12,1.81E+12,40258479022,69700,27195083,1.90E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_3,7.30E+12,4.02E+12,3.28E+12,1.93E+12,13380334492,64600,27195083,1.76E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2017_4,7.19E+12,4.05E+12,3.14E+12,7.49E+12,63003629949,64100,27195083,1.74E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_1,7.06E+12,3.94E+12,3.12E+12,1.74E+12,17232002264,55400,27195083,1.51E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_2,7.16E+12,4.04E+12,3.12E+12,2.06E+12,5849165777,40900,27195083,1.11E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_3,7.21E+12,4.13E+12,3.09E+12,1.92E+12,8324645631,42200,27195083,1.15E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2018_4,7.11E+12,4.07E+12,3.04E+12,7.88E+12,55561248376,36100,27195083,9.82E+11
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_1,7.21E+12,4.15E+12,3.06E+12,1.85E+12,13778000000,40700,27195083,1.11E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_2,6.95E+12,3.88E+12,3.07E+12,1.89E+12,6494000000,49300,27195083,1.34E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_3,6.80E+12,3.70E+12,3.10E+12,1.77E+12,19755000000,50000,27195083,1.36E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2019_4,6.77E+12,3.68E+12,3.09E+12,7.31E+12,55207000000,50200,27195083,1.37E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_1,6.68E+12,3.51E+12,3.17E+12,1.65E+12,76499000000,26350,27195083,7.17E+11
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_2,6.60E+12,3.48E+12,3.11E+12,1.21E+12,48391000000,34900,27195083,9.49E+11
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_3,7.67E+12,4.06E+12,3.61E+12,1.84E+12,70366000000,41200,27195083,1.12E+12
현대위아,106623,11210,운수장비,15,자동차부품,G251010,2020_4,7.72E+12,4.19E+12,3.53E+12,6.59E+12,53672000000,55100,27195083,1.50E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2015_4,4.99E+12,3.02E+12,1.96E+12,4.86E+12,1.45E+11,62200,25119218,1.56E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2016_1,4.92E+12,2.90E+12,2.02E+12,1.15E+12,55932914927,72700,25120285,1.83E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2016_2,4.97E+12,2.86E+12,2.10E+12,1.13E+12,64267110400,72200,25120415,1.81E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2016_3,5.07E+12,2.98E+12,2.09E+12,1.04E+12,29549660422,82400,25135262,2.07E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2016_4,5.25E+12,3.12E+12,2.13E+12,4.56E+12,1.76E+11,74400,25151485,1.87E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2017_1,5.25E+12,3.15E+12,2.10E+12,1.15E+12,22234023936,69900,25151950,1.76E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2017_2,5.38E+12,3.18E+12,2.20E+12,1.12E+12,57428907885,69100,25152325,1.74E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2017_3,5.49E+12,3.26E+12,2.23E+12,1.09E+12,32004278498,71300,25152340,1.79E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2017_4,5.66E+12,3.34E+12,2.32E+12,4.61E+12,1.23E+11,89200,25651728,2.29E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2018_1,5.61E+12,3.29E+12,2.32E+12,1.13E+12,36856737182,67500,25659957,1.73E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2018_2,5.62E+12,3.30E+12,2.32E+12,1.17E+12,29031614539,67100,25694470,1.72E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2018_3,5.72E+12,3.33E+12,2.39E+12,1.13E+12,3862415406,62300,26978840,1.68E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2018_4,5.57E+12,3.36E+12,2.21E+12,4.75E+12,42925108897,57500,26978840,1.55E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2019_1,5.55E+12,3.37E+12,2.19E+12,1.06E+12,20088424962,49700,26978840,1.34E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2019_2,5.42E+12,3.26E+12,2.16E+12,1.15E+12,15189619068,44000,26978840,1.19E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2019_3,5.43E+12,3.28E+12,2.15E+12,1.07E+12,15698075572,41150,26978840,1.11E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2019_4,5.29E+12,3.17E+12,2.13E+12,4.41E+12,22121808463,49850,26978840,1.34E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2020_1,5.23E+12,3.01E+12,2.22E+12,9.89E+11,1.63E+11,29450,26978840,7.95E+11
코오롱인더,795135,120110,화학,8,화학,G151010,2020_2,5.11E+12,2.86E+12,2.25E+12,9.42E+11,16971865420,31400,26978840,8.47E+11
코오롱인더,795135,120110,화학,8,화학,G151010,2020_3,5.18E+12,2.93E+12,2.26E+12,9.58E+11,12783561474,38000,26978840,1.03E+12
코오롱인더,795135,120110,화학,8,화학,G151010,2020_4,5.04E+12,2.75E+12,2.29E+12,4.04E+12,2.06E+11,41300,26978840,1.11E+12
효성,117188,4800,금융업,21,복합기업,G201050,2015_4,1.40E+13,1.05E+13,3.47E+12,1.25E+13,5.26E+11,69831,35117455,2.45E+12
효성,117188,4800,금융업,21,복합기업,G201050,2016_1,1.41E+13,1.06E+13,3.49E+12,2.81E+12,1.27E+11,86401,35117455,3.03E+12
효성,117188,4800,금융업,21,복합기업,G201050,2016_2,1.40E+13,1.04E+13,3.63E+12,3.08E+12,1.75E+11,73382,35117455,2.58E+12
효성,117188,4800,금융업,21,복합기업,G201050,2016_3,1.37E+13,9.95E+12,3.76E+12,2.84E+12,1.97E+11,77228,35117455,2.71E+12
효성,117188,4800,금융업,21,복합기업,G201050,2016_4,1.41E+13,1.03E+13,3.84E+12,1.19E+13,4.75E+11,85809,35117455,3.01E+12
효성,117188,4800,금융업,21,복합기업,G201050,2017_1,1.39E+13,1.02E+13,3.74E+12,2.87E+12,1.61E+11,80483,35117455,2.83E+12
효성,117188,4800,금융업,21,복합기업,G201050,2017_2,1.43E+13,1.04E+13,3.86E+12,3.11E+12,1.30E+11,97645,35117455,3.43E+12
효성,117188,4800,금융업,21,복합기업,G201050,2017_3,1.48E+13,1.07E+13,4.07E+12,3.12E+12,1.92E+11,86401,35117455,3.03E+12
효성,117188,4800,금융업,21,복합기업,G201050,2017_4,1.45E+13,1.07E+13,3.86E+12,1.25E+13,3.41E+11,81963,35117455,2.88E+12
효성,117188,4800,금융업,21,복합기업,G201050,2018_1,1.49E+13,1.11E+13,3.74E+12,3.10E+12,64884417211,72494,35117455,2.55E+12
효성,117188,4800,금융업,21,복합기업,G201050,2018_3,5.83E+12,3.83E+12,2.00E+12,7.86E+11,27132538035,48000,13795151,6.62E+11
효성,117188,4800,금융업,21,복합기업,G201050,2018_4,6.41E+12,3.71E+12,2.70E+12,2.99E+12,3.43E+12,50100,21071025,1.06E+12
효성,117188,4800,금융업,21,복합기업,G201050,2019_1,6.64E+12,4.02E+12,2.62E+12,7.40E+11,25150965824,75700,21071025,1.60E+12
효성,117188,4800,금융업,21,복합기업,G201050,2019_2,6.65E+12,3.94E+12,2.71E+12,9.41E+11,85878716096,72900,21071025,1.54E+12
효성,117188,4800,금융업,21,복합기업,G201050,2019_3,6.49E+12,3.79E+12,2.70E+12,7.84E+11,5200558535,84500,21071025,1.78E+12
효성,117188,4800,금융업,21,복합기업,G201050,2019_4,6.53E+12,3.82E+12,2.71E+12,3.37E+12,1.50E+11,79100,21071025,1.67E+12
효성,117188,4800,금융업,21,복합기업,G201050,2020_1,6.65E+12,4.05E+12,2.60E+12,6.77E+11,2945009105,61600,21071025,1.30E+12
효성,117188,4800,금융업,21,복합기업,G201050,2020_2,6.57E+12,3.97E+12,2.60E+12,6.60E+11,36770239236,62800,21071025,1.32E+12
효성,117188,4800,금융업,21,복합기업,G201050,2020_3,6.54E+12,4.02E+12,2.51E+12,7.19E+11,78145113367,73800,21071025,1.56E+12
효성,117188,4800,금융업,21,복합기업,G201050,2020_4,4.43E+12,1.92E+12,2.51E+12,2.78E+12,1220252292,76400,21071025,1.61E+12
대웅,111810,3090,금융업,21,제약,G352020,2015_4,1.24E+12,4.14E+11,8.28E+11,9.97E+11,54590416385,11315,11628396,1.32E+11
대웅,111810,3090,금융업,21,제약,G352020,2016_1,1.26E+12,4.24E+11,8.31E+11,2.42E+11,1078459994,12779,11628396,1.49E+11
대웅,111810,3090,금융업,21,제약,G352020,2016_2,1.38E+12,5.53E+11,8.28E+11,2.46E+11,92282547,12719,11628396,1.48E+11
대웅,111810,3090,금융업,21,제약,G352020,2016_4,1.47E+12,6.03E+11,8.65E+11,1.01E+12,34573861962,8837,11628396,1.03E+11
대웅,111810,3090,금융업,21,제약,G352020,2017_1,1.47E+12,6.04E+11,8.65E+11,2.63E+11,13225404829,10552,11628396,1.23E+11
대웅,111810,3090,금융업,21,제약,G352020,2017_2,1.49E+12,5.98E+11,8.89E+11,2.86E+11,18251055999,12500,58141980,7.27E+11
대웅,111810,3090,금융업,21,제약,G352020,2017_3,1.52E+12,6.07E+11,9.13E+11,2.94E+11,21037878661,14600,58141980,8.49E+11
두산,117212,150,서비스업,26,복합기업,G201050,2015_4,3.16E+13,2.32E+13,8.39E+12,1.90E+13,1.70E+12,69005,21270888,1.47E+12
두산,117212,150,서비스업,26,복합기업,G201050,2016_1,3.09E+13,2.27E+13,8.19E+12,3.89E+12,2.54E+11,68139,21270888,1.45E+12
두산,117212,150,서비스업,26,복합기업,G201050,2016_2,2.91E+13,2.11E+13,7.98E+12,4.25E+12,1.86E+11,73023,21270888,1.55E+12
두산,117212,150,서비스업,26,복합기업,G201050,2016_3,2.78E+13,2.01E+13,7.66E+12,3.65E+12,94596486411,80349,21270888,1.71E+12
두산,117212,150,서비스업,26,복합기업,G201050,2016_4,2.87E+13,2.08E+13,7.90E+12,1.64E+13,50416443790,83106,20206888,1.68E+12
두산,117212,150,서비스업,26,복합기업,G201050,2017_1,2.82E+13,2.08E+13,7.42E+12,4.09E+12,51329289587,74047,20206888,1.50E+12
두산,117212,150,서비스업,26,복합기업,G201050,2017_2,2.89E+13,2.10E+13,7.85E+12,4.59E+12,23144641939,90983,20207688,1.84E+12
두산,117212,150,서비스업,26,복합기업,G201050,2017_3,3.00E+13,2.20E+13,8.07E+12,4.25E+12,23651646386,110676,20207688,2.24E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2015_4,1.83E+12,3.31E+11,1.50E+12,6.45E+11,1.65E+11,57100,19565025,1.12E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2016_4,1.84E+12,3.28E+11,1.51E+12,8.56E+11,7112343057,50100,19565025,9.80E+11
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_1,1.84E+12,3.14E+11,1.53E+12,2.27E+11,12045038624,59100,19565025,1.16E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_2,1.82E+12,2.82E+11,1.54E+12,2.25E+11,5820533750,81500,19565025,1.59E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_3,1.82E+12,2.90E+11,1.53E+12,2.20E+11,1301700580,70000,19565025,1.37E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2017_4,2.12E+12,4.60E+11,1.66E+12,9.09E+11,8735677067,68400,19565025,1.34E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_1,2.32E+12,5.07E+11,1.82E+12,2.32E+11,63253591185,68400,19565025,1.34E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_2,2.30E+12,4.54E+11,1.84E+12,3.25E+11,25635048706,65400,19565025,1.28E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_3,2.32E+12,4.64E+11,1.86E+12,3.39E+11,26064480225,61300,19565025,1.20E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2018_4,2.49E+12,6.75E+11,1.82E+12,1.26E+12,1.05E+11,57300,19565025,1.12E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_1,2.53E+12,7.08E+11,1.82E+12,3.71E+11,11091946147,89100,19565025,1.74E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_2,2.38E+12,5.82E+11,1.80E+12,3.66E+11,17302659172,77600,19565025,1.52E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_3,2.46E+12,5.47E+11,1.91E+12,3.52E+11,30763388575,62700,19565025,1.23E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2019_4,2.50E+12,6.72E+11,1.83E+12,1.49E+12,23173213422,66600,19565025,1.30E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2020_1,2.48E+12,6.52E+11,1.83E+12,3.95E+11,17620407049,65000,19565025,1.27E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2020_2,2.53E+12,6.64E+11,1.86E+12,4.05E+11,18652706248,82100,19565025,1.61E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2020_3,2.56E+12,6.68E+11,1.89E+12,4.19E+11,32078669419,74200,19565025,1.45E+12
엔에이치엔,983271,181710,서비스업,26,게임엔터테인먼트,G502040,2020_4,2.55E+12,7.07E+11,1.84E+12,1.68E+12,27956034074,75100,19565025,1.47E+12
신풍제약,137359,19170,의약품,9,제약,G352020,2015_4,4.11E+11,2.16E+11,1.95E+11,1.96E+11,1476677921,4360,45218000,1.97E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2016_1,4.05E+11,2.10E+11,1.95E+11,47704254474,164410345,4945,45218000,2.24E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2016_2,4.30E+11,1.95E+11,2.35E+11,51507920499,2394937554,8100,52984990,4.29E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2016_3,4.23E+11,1.89E+11,2.34E+11,48781566699,363198924,7900,52984990,4.19E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2016_4,4.16E+11,2.00E+11,2.17E+11,1.94E+11,18598232774,5870,52984990,3.11E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2017_1,4.03E+11,1.86E+11,2.16E+11,46637588454,1297131075,5810,52984990,3.08E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2017_2,4.01E+11,1.80E+11,2.21E+11,49726820153,3455894730,6300,52984990,3.34E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2017_3,4.00E+11,1.76E+11,2.24E+11,45699267142,2933799703,6170,52984990,3.27E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2017_4,3.86E+11,1.76E+11,2.10E+11,1.85E+11,920178794,7730,52984990,4.10E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2018_1,3.83E+11,1.73E+11,2.10E+11,41678153742,890964468,8770,52984990,4.65E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2018_2,3.92E+11,1.79E+11,2.13E+11,48735284950,1823951369,7050,52984990,3.74E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2018_3,3.90E+11,1.77E+11,2.13E+11,46532450678,827295826,9570,52984990,5.07E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2018_4,3.81E+11,1.73E+11,2.07E+11,1.87E+11,2813654494,6510,52984990,3.45E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2019_1,3.93E+11,1.79E+11,2.13E+11,46700277015,954202848,7350,52984990,3.89E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2019_2,3.96E+11,1.79E+11,2.17E+11,46534592368,2459837111,6720,52984990,3.56E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2019_3,3.90E+11,1.75E+11,2.16E+11,48037502948,875106107,6290,52984990,3.33E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2019_4,3.80E+11,1.71E+11,2.09E+11,1.90E+11,5394986670,7330,52984990,3.88E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2020_1,3.90E+11,1.79E+11,2.11E+11,49135774110,1730934204,15250,52984990,8.08E+11
신풍제약,137359,19170,의약품,9,제약,G352020,2020_2,3.91E+11,1.77E+11,2.14E+11,51180521623,1814782128,28700,52984990,1.52E+12
신풍제약,137359,19170,의약품,9,제약,G352020,2020_3,6.03E+11,2.19E+11,3.83E+11,48104570623,1016229276,130500,52984990,6.91E+12
신풍제약,137359,19170,의약품,9,제약,G352020,2020_4,4.87E+11,1.13E+11,3.74E+11,1.98E+11,5045736921,126000,52984990,6.68E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2015_4,1.03E+12,2.47E+11,7.86E+11,1.18E+12,1.70E+11,88100,45000000,3.96E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2016_1,1.06E+12,3.36E+11,7.25E+11,2.49E+11,23653607232,64800,45000000,2.92E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2016_2,1.05E+12,3.00E+11,7.49E+11,3.27E+11,38382015551,64300,45000000,2.89E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2016_3,1.07E+12,2.93E+11,7.77E+11,2.77E+11,24412564440,58300,45000000,2.62E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2016_4,1.09E+12,3.03E+11,7.90E+11,1.22E+12,88282576502,54200,45000000,2.44E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2017_1,1.12E+12,3.30E+11,7.91E+11,2.73E+11,29398444858,62700,45000000,2.82E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2017_2,1.19E+12,3.57E+11,8.29E+11,3.42E+11,48545972731,44300,45000000,1.99E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2017_3,1.18E+12,3.10E+11,8.65E+11,2.80E+11,27547884911,41550,45000000,1.87E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2017_4,1.20E+12,2.95E+11,9.05E+11,1.24E+12,1.36E+11,40100,45000000,1.80E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2018_1,1.23E+12,3.69E+11,8.61E+11,2.51E+11,21511097682,45500,45000000,2.05E+12
한전KPS,159218,51600,건설업,18,전기 유틸리티,G551010,2018_2,1.21E+12,3.06E+11,9.03E+11,3.39E+11,51093532693,35350,45000000,1.59E+12
