name,symbol,stock_code,type,type_code,WICS,WICS_code,time,avg_salary,employee_num,assets,dept,equity,income,real_income,price,stock_count,total_value
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2019_3,62500000,23498,3.36613E+13,1.84301E+13,1.52311E+13,6.21368E+12,2.13282E+11,27450,261111808,7.16752E+12
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2019_4,81000000,23372,3.40613E+13,1.88743E+13,1.5187E+13,2.43421E+13,6.69347E+11,26950,261111808,7.03696E+12
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2020_1,23000000,23234,3.2631E+13,1.75594E+13,1.50716E+13,5.83172E+12,2.26586E+11,20000,261111808,5.22224E+12
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2020_2,40000000,23112,3.40034E+13,1.86297E+13,1.53738E+13,5.8765E+12,2.07575E+11,23350,261111808,6.09696E+12
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2020_3,61500000,22939,3.58606E+13,2.0204E+13,1.56566E+13,6.0012E+12,2.30069E+11,22900,261111808,5.97946E+12
케이티,190321,30200,통신업,20,다각화된 통신서비스,G501010,2020_4,84500000,22720,3.36625E+13,1.81111E+13,1.55514E+13,2.39167E+13,7.03392E+11,24050,261111808,6.27974E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2015_4,58100000,8797,3.91434E+12,2.14928E+12,1.76505E+12,6.13813E+12,95091926212,98500,23667107,2.33121E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2016_1,15200000,8480,3.81215E+12,2.0793E+12,1.73285E+12,1.19504E+12,12118537479,79900,23667107,1.891E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2016_2,27300000,8351,3.76709E+12,2.08165E+12,1.68544E+12,1.12045E+12,31944758376,79000,23667107,1.8697E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2016_3,41700000,9000,4.1538E+12,2.53051E+12,1.62329E+12,1.38446E+12,37958892813,78600,23667107,1.86023E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2016_4,56100000,8967,4.32372E+12,2.54524E+12,1.77848E+12,5.75457E+12,4952969520,87400,23667107,2.06851E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2017_1,14000000,8272,4.03239E+12,2.24699E+12,1.7854E+12,1.64473E+12,36566546159,139500,23667107,3.30156E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2017_2,26000000,8689,4.24566E+12,2.43011E+12,1.81555E+12,1.33959E+12,17037699984,157500,23667107,3.72757E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2017_3,40400000,11312,5.12819E+12,3.26646E+12,1.86172E+12,1.78724E+12,34807538531,151000,23667107,3.57373E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2017_4,55400000,12068,5.87749E+12,3.92671E+12,1.95078E+12,7.64136E+12,1.74778E+11,147000,23667107,3.47906E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2018_1,18000000,8906,5.18373E+12,3.2372E+12,1.94653E+12,1.72053E+12,9698365047,126000,23667107,2.98206E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2018_2,30500000,9527,5.48721E+12,3.52007E+12,1.96714E+12,1.51788E+12,15875584342,145000,23667107,3.43173E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2018_3,44700000,11698,6.12511E+12,4.08601E+12,2.03909E+12,2.31318E+12,93678715343,131500,23667107,3.11222E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2018_4,59400000,8978,5.75607E+12,3.63783E+12,2.11824E+12,7.9821E+12,1.631E+11,87200,23667107,2.06377E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2019_1,17700000,8392,5.52889E+12,3.44194E+12,2.08696E+12,1.36863E+12,32995325550,117500,23667107,2.78089E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2019_2,30300000,8958,5.58797E+12,3.51049E+12,2.07748E+12,1.52233E+12,5165267590,113000,23667107,2.67438E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2019_3,45500000,10709,6.34778E+12,4.14012E+12,2.20766E+12,2.44595E+12,1.24991E+11,114500,23667107,2.70988E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2019_4,61300000,8891,5.77078E+12,3.56618E+12,2.2046E+12,8.30207E+12,1.023E+11,140000,23667107,3.31339E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2020_1,20750000,8720,5.75794E+12,3.46302E+12,2.29492E+12,2.01088E+12,80572279572,117500,23667107,2.78089E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2020_2,35000000,8115,5.73891E+12,3.44541E+12,2.2935E+12,1.53987E+12,7591218021,174500,23667107,4.12991E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2020_3,47500000,10558,6.38425E+12,4.06425E+12,2.32E+12,2.22981E+12,26911125811,155000,23667107,3.6684E+12
LG이노텍,105961,11070,"전기,전자",13,전자장비와 기기,G452030,2020_4,67000000,10827,6.0386E+12,3.61091E+12,2.42769E+12,9.54179E+12,2.36128E+11,185500,23667107,4.39025E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2015_4,61000000,32603,2.25772E+13,9.8722E+12,1.2705E+13,2.83839E+13,1.02346E+12,24500,357815700,8.76648E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2016_1,22500000,32574,2.21779E+13,9.67731E+12,1.25006E+13,5.9892E+12,1187000000,27000,357815700,9.66102E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2016_2,35500000,32330,2.2567E+13,1.02205E+13,1.23465E+13,5.85514E+12,83916000000,26250,357815700,9.39266E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2016_3,49000000,32330,2.35703E+13,1.12686E+13,1.23017E+13,6.72378E+12,1.89554E+11,28250,357815700,1.01083E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2016_4,62000000,32118,2.48843E+13,1.14219E+13,1.34624E+13,2.65041E+13,9.31508E+11,31200,357815700,1.11638E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2017_1,22500000,32346,2.48052E+13,1.10963E+13,1.37089E+13,7.06216E+12,6.79497E+11,30300,357815700,1.08418E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2017_2,35500000,32655,2.65013E+13,1.19118E+13,1.45895E+13,6.62889E+12,7.36668E+11,36800,357815700,1.31676E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2017_3,49500000,33242,2.87917E+13,1.36236E+13,1.51681E+13,6.9731E+12,4.77244E+11,30600,357815700,1.09492E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2017_4,63000000,33335,2.91597E+13,1.41782E+13,1.49815E+13,2.77902E+13,1.93705E+12,30050,357815700,1.07524E+13
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2018_1,27500000,33525,2.99953E+13,1.51696E+13,1.48256E+13,5.67516E+12,48982000000,26050,357815700,9.3211E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2018_2,41000000,33522,3.14442E+13,1.69114E+13,1.45328E+13,5.61125E+12,3.00543E+11,18400,357815700,6.58381E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2018_3,56000000,33007,3.21196E+13,1.74275E+13,1.46921E+13,6.10236E+12,17508000000,19050,357815700,6.81639E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2018_4,76500000,30438,3.31757E+13,1.82895E+13,1.48862E+13,2.43366E+13,1.79443E+11,18100,357815700,6.47646E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2019_1,19500000,30341,3.5388E+13,2.00984E+13,1.52895E+13,5.87878E+12,62640000000,19600,357815700,7.01319E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2019_2,33000000,29147,3.56007E+13,2.08722E+13,1.47286E+13,5.35341E+12,5.5018E+11,17800,357815700,6.36912E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2019_3,48500000,29108,3.74431E+13,2.31171E+13,1.43259E+13,5.82168E+12,4.42204E+11,13650,357815700,4.88418E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2019_4,62500000,26665,3.55746E+13,2.30863E+13,1.24883E+13,2.34756E+13,2.87208E+12,16450,357815700,5.88607E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2020_1,20000000,26404,3.58856E+13,2.33225E+13,1.25631E+13,4.72425E+12,1.98897E+11,11300,357815700,4.04332E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2020_2,33000000,26231,3.50543E+13,2.29535E+13,1.21008E+13,5.30702E+12,5.0383E+11,11450,357815700,4.09699E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2020_3,49000000,26029,3.54974E+13,2.3323E+13,1.21744E+13,6.73765E+12,11121000000,15250,357815700,5.45669E+12
LG디스플레이,105873,34220,"전기,전자",13,디스플레이 패널,G454010,2020_4,63500000,25980,3.50715E+13,2.23346E+13,1.27369E+13,2.42301E+13,70636000000,18850,357815700,6.74483E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2015_4,71348500,2136,3.45936E+12,1.65992E+12,1.79944E+12,5.55808E+12,2.43371E+11,10320,106760000,1.10176E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2016_1,21045500,2110,3.63583E+12,1.8594E+12,1.77643E+12,1.42813E+12,72320563093,9250,533800000,4.93765E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2016_2,34745153000,2164,3.70173E+12,1.88847E+12,1.81326E+12,1.4908E+12,63926286304,10850,533800000,5.79173E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2016_3,61754000,2122,3.597E+12,1.76476E+12,1.83224E+12,1.28306E+12,73606287422,12800,533800000,6.83264E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2016_4,82301500,2158,3.85974E+12,1.97483E+12,1.88491E+12,5.70371E+12,3.03756E+11,10200,533800000,5.44476E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2017_1,20706000,2179,4.0259E+12,2.08493E+12,1.94097E+12,1.449E+12,74211737949,9190,533800000,4.90562E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2017_2,36299500,2184,3.95219E+12,1.97221E+12,1.97998E+12,1.37328E+12,69306322829,10200,533800000,5.44476E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2017_3,63843000,2204,4.02782E+12,2.008E+12,2.01982E+12,1.33893E+12,76199098714,12500,533800000,6.6725E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2017_4,86005000,2220,4.11958E+12,2.08814E+12,2.03145E+12,5.58567E+12,2.98403E+11,13900,533800000,7.41982E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2018_1,15715000,2286,4.44163E+12,2.34498E+12,2.09665E+12,1.38692E+12,65604461424,11400,533800000,6.08532E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2018_2,28357500,2291,4.37541E+12,2.27728E+12,2.09813E+12,1.51837E+12,72809594467,10500,533800000,5.6049E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2018_3,49204500,2307,4.51232E+12,2.42957E+12,2.08275E+12,1.41981E+12,55394249067,12700,533800000,6.77926E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2018_4,69889000,2330,5.35578E+12,3.22412E+12,2.13166E+12,5.93759E+12,2.83697E+11,10800,533800000,5.76504E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2019_1,15935500,2367,6.81912E+12,4.64503E+12,2.17409E+12,1.42907E+12,56503841201,11400,533800000,6.08532E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2019_2,29701500,2340,7.0519E+12,4.79967E+12,2.25223E+12,1.90408E+12,71083025893,11750,533800000,6.27215E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2019_3,51446000,2322,6.96396E+12,4.66595E+12,2.29801E+12,1.85985E+12,75718193374,12000,533800000,6.4056E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2019_4,80583500,2272,7.08237E+12,4.74487E+12,2.3375E+12,7.15415E+12,3.22613E+11,11150,533800000,5.95187E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2020_1,21149500,2274,7.49115E+12,5.13112E+12,2.36004E+12,1.67484E+12,33226581077,8690,533800000,4.63872E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2020_3,57550500,2214,7.68822E+12,5.42299E+12,2.26523E+12,1.90141E+12,50907507328,12550,533800000,6.69919E+12
한온시스템,161125,18880,기계,12,자동차부품,G251010,2020_4,81467500,2194,7.80741E+12,5.56798E+12,2.23944E+12,6.87283E+12,1.1346E+11,16250,533800000,8.67425E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2015_4,65000000,2741,1.14678E+13,3.91222E+12,7.55559E+12,1.17133E+13,9.90655E+11,248000,34275419,8.5003E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2016_1,14500000,2795,1.15961E+13,3.82304E+12,7.77302E+12,2.6845E+12,3.45725E+11,351500,34275419,1.20478E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2016_2,28500000,2778,1.39632E+13,5.72319E+12,8.24002E+12,3.44112E+12,4.60257E+11,283000,34275419,9.69994E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2016_3,47000000,2812,1.43216E+13,5.79691E+12,8.52467E+12,3.42655E+12,4.51424E+11,298500,34275419,1.02312E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2016_4,80500000,2857,1.58668E+13,6.46602E+12,9.40082E+12,1.32235E+13,1.83718E+12,370000,34275419,1.26819E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2017_1,16000000,2951,1.67367E+13,6.90281E+12,9.83386E+12,3.99599E+12,6.41362E+11,365000,34275419,1.25105E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2017_2,30.5,3073,1.71627E+13,6.73839E+12,1.04243E+13,3.85334E+12,5.15464E+11,330500,34275419,1.1328E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2017_3,46000000,3102,1.86239E+13,6.60831E+12,1.20156E+13,3.9902E+12,6.31042E+11,382500,34275419,1.31103E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2017_4,79500000,3092,1.9551E+13,7.2962E+12,1.22548E+13,1.58745E+13,2.28458E+12,368000,34275419,1.26134E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2018_1,18500000,3102,2.04331E+13,8.02254E+12,1.24105E+13,4.12325E+12,5.43185E+11,430000,34275419,1.47384E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2018_2,34000000,2994,2.07987E+13,7.68012E+12,1.31185E+13,4.3302E+12,5.7901E+11,346500,34275419,1.18764E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2018_3,51000000,3099,2.15003E+13,7.99986E+12,1.35005E+13,4.2476E+12,4.54324E+11,278000,34275419,9.52857E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2018_4,87500000,3155,2.07991E+13,7.25481E+12,1.35443E+13,1.6545E+13,1.64193E+12,277500,34275419,9.51143E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2019_1,18500000,3212,2.13176E+13,7.81642E+12,1.35012E+13,3.72183E+12,2.23733E+11,296000,34275419,1.01455E+13
롯데케미칼,165413,11170,화학,8,화학,G151010,2019_2,35500000,3189,2.15819E+13,7.79011E+12,1.37918E+13,4.03461E+12,2.71272E+11,257000,34275419,8.80878E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2019_3,53000000,3237,2.13066E+13,7.08785E+12,1.42188E+13,3.94005E+12,2.14056E+11,233000,34275419,7.98617E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2019_4,78500000,3282,2.00431E+13,5.98997E+12,1.40531E+13,1.51235E+13,7.56666E+11,224000,34275419,7.67769E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2020_1,21000000,4661,2.00456E+13,6.07072E+12,1.39749E+13,3.27561E+12,90185949129,183500,34275419,6.28954E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2020_2,37000000,4651,1.91158E+13,5.18601E+12,1.39298E+13,2.68221E+12,30651004509,168500,34275419,5.77541E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2020_3,57000000,4594,1.92995E+13,5.33002E+12,1.39695E+13,3.04548E+12,1.47799E+11,199000,34275419,6.82081E+12
롯데케미칼,165413,11170,화학,8,화학,G151010,2020_4,75000000,4541,1.93865E+13,5.67419E+12,1.37124E+13,1.2223E+13,1.75348E+11,278000,34275419,9.52857E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2015_4,64515666.67,2417,1.38526E+13,8.92146E+12,4.93116E+12,8.03699E+12,1.80416E+11,26171,161939571,4.23812E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2016_1,19806833.33,2516,1.38337E+13,8.82031E+12,5.0134E+12,2.16367E+12,1.13481E+11,24281,164809359,4.00174E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2016_2,36072500,2537,1.3833E+13,8.57097E+12,5.26199E+12,2.39221E+12,3.10161E+11,23215,164809359,3.82605E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2016_3,52094500,2524,1.35315E+13,8.16605E+12,5.36546E+12,2.38563E+12,2.02179E+11,23166,164809359,3.81797E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2016_4,71276000,2452,1.38179E+13,8.34959E+12,5.46833E+12,9.25883E+12,7.70944E+11,23990,164809359,3.95378E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2017_1,23912833.33,2448,1.3762E+13,8.13081E+12,5.63116E+12,2.19135E+12,3.242E+11,25638,164809359,4.22538E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2017_2,40559833.33,2455,1.35516E+13,7.58888E+12,5.96275E+12,2.48555E+12,2.49399E+11,28837,164809359,4.75261E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2017_3,56535500,2458,1.4003E+13,7.75662E+12,6.24643E+12,2.31304E+12,2.52078E+11,32035,164809359,5.27967E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2017_4,75233500,2455,1.36495E+13,7.46201E+12,6.18747E+12,9.34181E+12,8.34534E+11,31018,164809359,5.11206E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2018_1,26137166.67,2431,1.3976E+13,7.56786E+12,6.40813E+12,2.07606E+12,2.92494E+11,28982,164809359,4.7765E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2018_2,42917166.67,2429,1.4232E+13,7.64615E+12,6.58587E+12,2.25054E+12,1.85058E+11,21179,163110394,3.45452E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2018_3,57681333.33,2408,1.43644E+13,7.85835E+12,6.50601E+12,2.31185E+12,34726128254,18756,163110394,3.0593E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2018_4,77420833.33,2464,1.52315E+13,9.00438E+12,6.2271E+12,9.04604E+12,1.60445E+11,19725,163110394,3.21735E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2019_1,24035000,2521,1.53978E+13,9.16031E+12,6.23746E+12,2.23622E+12,1.19778E+11,20355,163110394,3.32011E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2019_2,40915333.33,2548,1.55388E+13,9.27251E+12,6.26632E+12,2.37415E+12,22975227646,22245,161479290,3.59211E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2019_3,57518166.67,2557,1.58523E+13,9.47761E+12,6.37468E+12,2.44125E+12,1.1151E+11,17059,161479290,2.75468E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2019_4,78575333.33,2559,1.56811E+13,9.87528E+12,5.80585E+12,9.50329E+12,2.48865E+11,18223,161479290,2.94264E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2020_1,16844500,5735,1.66083E+13,1.07996E+13,5.80877E+12,2.24835E+12,64049993259,13182,161479290,2.12862E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2020_2,30546000,5673,1.63534E+13,1.03074E+13,6.04595E+12,1.95643E+12,1.47278E+11,18853,159864497,3.01393E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2020_3,44738666.67,5675,1.55594E+13,9.44165E+12,6.11771E+12,2.42843E+12,1.89676E+11,38190,159864497,6.10523E+12
한화솔루션,162461,9830,화학,8,화학,G151010,2020_4,60129833.33,5586,1.51373E+13,9.1696E+12,5.96772E+12,9.19501E+12,3.01722E+11,47011,159864497,7.51539E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2015_4,37000000,437,4.36708E+11,2.03867E+11,2.32841E+11,4.58174E+11,63271000000,12150,39200000,4.7628E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2016_1,9000000,457,3.72245E+11,1.11008E+11,2.61237E+11,1.05086E+11,25211000000,12198,39200000,4.78162E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2016_2,19500000,442,3.80643E+11,1.20784E+11,2.59859E+11,99259000000,1589000000,18201,39200000,7.13479E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2016_3,28500000,442,3.65358E+11,1.00679E+11,2.64679E+11,93586000000,4022000000,15829,39200000,6.20497E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2016_4,38000000,452,3.90767E+11,96066000000,2.94701E+11,3.98957E+11,40623000000,12925,39200000,5.0666E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2017_1,10500000,460,4.03453E+11,96169000000,3.07284E+11,99534000000,10762000000,16216,39200000,6.35667E+11
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2017_2,19000000,470,4.41146E+11,1.09521E+11,3.31625E+11,1.12069E+11,18459000000,29577,39200000,1.15942E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2017_3,28000000,468,6.57431E+11,1.16426E+11,5.41005E+11,1.24377E+11,14530000000,35400,46000000,1.6284E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2017_4,44000000,481,6.50284E+11,1.19854E+11,5.3043E+11,4.54035E+11,42190000000,38600,46000000,1.7756E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2018_1,11000000,501,6.47893E+11,1.45944E+11,5.01949E+11,1.15516E+11,6607000000,38000,46000000,1.748E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2018_2,21000000,475,6.50224E+11,1.37756E+11,5.12468E+11,1.19609E+11,14362000000,41700,46110835,1.92282E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2018_3,32000000,503,6.80624E+11,1.53356E+11,5.27268E+11,1.29714E+11,12307000000,53500,46110835,2.46693E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2018_4,40000000,538,6.92206E+11,1.63793E+11,5.28413E+11,5.02008E+11,41311000000,41300,46110835,1.90438E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2019_1,14500000,512,7.13624E+11,1.7148E+11,5.42144E+11,1.20941E+11,12080000000,37200,46110835,1.71532E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2019_2,28000000,528,7.49225E+11,1.87171E+11,5.62054E+11,1.52207E+11,12446000000,37950,46110835,1.74991E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2019_3,38000000,520,7.51309E+11,1.75777E+11,5.75532E+11,1.50219E+11,13498000000,37150,46110835,1.71302E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2019_4,51000000,513,1.03693E+12,2.21477E+11,8.15451E+11,5.50214E+11,46839000000,43500,46110835,2.00582E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2020_1,11500000,519,1.0419E+12,2.1279E+11,8.29106E+11,1.37387E+11,18084000000,32650,46110835,1.50552E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2020_2,23500000,525,1.0602E+12,2.13437E+11,8.46764E+11,1.35223E+11,10566000000,51300,46110835,2.36549E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2020_3,34000000,525,1.07346E+12,2.13291E+11,8.60166E+11,1.31689E+11,6983000000,45350,46110835,2.09113E+12
일진머티리얼즈,113997,20150,"전기,전자",13,전자장비와 기기,G452030,2020_4,46000000,526,1.08101E+12,2.27383E+11,8.53626E+11,5.36917E+11,42734000000,52000,46110835,2.39776E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2015_4,60500000,7693,1.1951E+13,7.5026E+12,4.4484E+12,1.07952E+13,3.51232E+11,10300,436611361,4.4971E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2016_1,23000000,7742,1.19925E+13,7.54336E+12,4.44916E+12,2.7128E+12,1.10073E+11,11150,436611361,4.86822E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2016_2,35500000,7794,1.20977E+13,7.5182E+12,4.57953E+12,2.87912E+12,1.3075E+11,10900,436611361,4.75906E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2016_3,52000000,8113,1.17916E+13,7.0782E+12,4.71341E+12,2.73701E+12,1.33949E+11,11700,436611361,5.10835E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2016_4,64500000,8446,1.19891E+13,7.16279E+12,4.82633E+12,1.1451E+13,4.92739E+11,11550,436611361,5.04286E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2017_1,24000000,8698,1.20224E+13,7.21696E+12,4.80542E+12,2.88198E+12,1.32465E+11,14800,436611361,6.46185E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2017_2,36000000,8770,1.18836E+13,6.94239E+12,4.94119E+12,3.00966E+12,1.36248E+11,16050,436611361,7.00761E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2017_3,53000000,8742,1.17755E+13,6.69206E+12,5.08344E+12,3.05959E+12,1.42801E+11,13450,436611361,5.87242E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2017_4,67500000,8727,1.19355E+13,6.70247E+12,5.23299E+12,1.22794E+13,5.47118E+11,14000,436611361,6.11256E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2018_1,25500000,8789,1.3612E+13,7.13468E+12,6.47728E+12,2.97993E+12,1.15506E+11,12250,436611361,5.34849E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2018_2,39000000,8750,1.32432E+13,6.62849E+12,6.61475E+12,2.98074E+12,1.37077E+11,13900,436611361,6.0689E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2018_3,53500000,10496,1.30598E+13,6.29184E+12,6.76794E+12,2.99185E+12,1.53755E+11,18200,436611361,7.94633E+12
LG유플러스,231363,32640,통신업,20,무선통신서비스,G501020,2018_4,69000000,10628,1.39399E+13,7.08658E+12,6.85337E+12,1.21251E+13,4.81609E+11,17650,436611361,7.70619E+12
