종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,
KH바텍,A060720,378628,IT부품,160,핸드셋,G452015,2020_3,30500000,67,335977000000 ,145090000000 ,190887000000 ,60765137953 ,(1592043964),20050,
KH바텍,A060720,378628,IT부품,160,핸드셋,G452015,2020_4,-,-,294887205322 ,119670297346 ,175216907976 ,185001559995 ,(13806672570),18750,
안트로젠,A065660,631837,도매,84,제약,G352020,2015_1,8776625.5,26,-,-,-,-,-,-,
안트로젠,A065660,631837,도매,84,제약,G352020,2015_2,17665113.5,26,-,-,-,-,-,-,
안트로젠,A065660,631837,도매,84,제약,G352020,2015_3,25309000,28,-,-,-,-,-,-,
안트로젠,A065660,631837,도매,84,제약,G352020,2015_4,-,-,-,-,-,-,-,-,
안트로젠,A065660,631837,도매,84,제약,G352020,2016_1,32973685,28,-,-,-,-,-,34150,
안트로젠,A065660,631837,도매,84,제약,G352020,2016_2,20431292,39,-,-,-,-,-,31450,
안트로젠,A065660,631837,도매,84,제약,G352020,2016_3,26359951,33,-,-,-,-,-,25900,
안트로젠,A065660,631837,도매,84,제약,G352020,2016_4,-,-,-,-,-,-,-,22200,
안트로젠,A065660,631837,도매,84,제약,G352020,2017_1,9289458.5,34,-,-,-,-,-,18500,
안트로젠,A065660,631837,도매,84,제약,G352020,2017_2,16595866,34,-,-,-,-,-,22650,
안트로젠,A065660,631837,도매,84,제약,G352020,2017_3,28960192,34,-,-,-,-,-,21300,
안트로젠,A065660,631837,도매,84,제약,G352020,2017_4,-,-,-,-,-,-,-,39650,
안트로젠,A065660,631837,도매,84,제약,G352020,2018_1,9199980.5,41,-,-,-,-,-,101400,
안트로젠,A065660,631837,도매,84,제약,G352020,2018_2,18369500,44,-,-,-,-,-,111000,
안트로젠,A065660,631837,도매,84,제약,G352020,2018_3,26096500,43,-,-,-,-,-,91400,
안트로젠,A065660,631837,도매,84,제약,G352020,2018_4,-,-,-,-,-,-,-,61200,
안트로젠,A065660,631837,도매,84,제약,G352020,2019_1,10290179.5,39,-,-,-,-,-,80100,
안트로젠,A065660,631837,도매,84,제약,G352020,2019_2,23565385.5,48,-,-,-,-,-,44350,
안트로젠,A065660,631837,도매,84,제약,G352020,2019_3,35844115.5,48,-,-,-,-,-,39050,
안트로젠,A065660,631837,도매,84,제약,G352020,2019_4,-,-,-,-,-,-,-,39800,
안트로젠,A065660,631837,도매,84,제약,G352020,2020_1,45621605.5,50,-,-,-,-,-,34550,
안트로젠,A065660,631837,도매,84,제약,G352020,2020_2,21172570.5,50,-,-,-,-,-,72500,
안트로젠,A065660,631837,도매,84,제약,G352020,2020_3,20594530.5,51,-,-,-,-,-,53000,
안트로젠,A065660,631837,도매,84,제약,G352020,2020_4,-,-,-,-,-,-,-,55000,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2015_1,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2015_2,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2015_3,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2015_4,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2016_1,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2016_2,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2016_3,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2016_4,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2017_1,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2017_2,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2017_3,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2017_4,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2018_1,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2018_2,-,-,-,-,-,-,-,-,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2018_3,31100500,298,278403000000 ,84139822431 ,194263000000 ,52342707247 ,3956560274 ,27000,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2018_4,-,-,272079008480 ,67222247914 ,204856760566 ,257887298836 ,33019995241 ,22800,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2019_1,11674000,263,273652000000 ,67724008912 ,205928000000 ,52131916347 ,4332479909 ,25950,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2019_2,22452000,280,275317000000 ,61345494508 ,213971000000 ,72563046816 ,8046634471 ,21950,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2019_3,33215000,281,274722000000 ,67103810428 ,207618000000 ,51860020424 ,2613815424 ,21000,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2019_4,-,-,277284706670 ,60276298091 ,217008408579 ,259452904819 ,24828970917 ,18850,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2020_1,12943000,292,286080000000 ,75575220204 ,210505000000 ,44282028792 ,325650298 ,16850,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2020_2,24311000,293,294297000000 ,71328288643 ,222969000000 ,81326287642 ,13595197039 ,21950,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2020_3,35709000,297,306128000000 ,82728645758 ,223399000000 ,64018192706 ,7842601319 ,24650,
크리스에프앤씨,A110790,522007,섬유·의류,58,"섬유, 의류, 신발, 호화품",G252060,2020_4,-,-,313582434934 ,73416800718 ,240165634216 ,292421815327 ,38619198757 ,22600,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2015_1,11086500,784,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2015_2,21523000,813,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2015_3,30819000,873,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2015_4,-,-,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2016_1,11227960500,915,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2016_2,22295905000,938,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2016_3,33235202500,955,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2016_4,-,-,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2017_1,11963500,940,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2017_2,24304500,928,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2017_3,36164500,940,-,-,-,-,-,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2017_4,-,-,71917923059 ,58193780095 ,13724142964 ,142577728431 ,5091125020 ,-,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2018_1,12610000,967,123013000000 ,56402900434 ,66610020840 ,36596873462 ,2653536011 ,64168,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2018_2,26235500,986,132330000000 ,110956000000 ,21374117596 ,40495263633 ,(50524433402),89735,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2018_3,40025500,1018,134828000000 ,30195563367 ,104633000000 ,38443672258 ,14208470029 ,75949,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2018_4,-,-,148595796803 ,33906874372 ,114688922431 ,165386968963 ,(28248530016),50633,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2019_1,13242000,1073,223176000000 ,77570947807 ,145605000000 ,49736283385 ,1089955850 ,54794,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2019_2,26282500,1101,226094000000 ,76732375981 ,149361000000 ,54793200032 ,3657779792 ,30831,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2019_3,38649000,1143,215363000000 ,64765315569 ,150597000000 ,52501242798 ,1176676757 ,32836,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2019_4,-,-,231433762781 ,79165393636 ,152268369145 ,217244740399 ,7782007668 ,24013,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2020_1,14117500,1135,221028000000 ,70498820618 ,150529000000 ,52085129386 ,(2297037436),13410,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2020_2,28889500,1119,237397000000 ,83085124870 ,154312000000 ,62138529325 ,3958228960 ,27271,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2020_3,42903000,1142,238241000000 ,82494294856 ,155747000000 ,62451857204 ,2239203174 ,30079,
카페24,A042000,260879,인터넷,153,IT서비스,G451020,2020_4,-,-,254032738665 ,94580243629 ,159452495036 ,247336104449 ,8561300675 ,32435,
다우데이타,A032190,238782,도매,84,증권,G402010,2015_1,10666666.67,125,-,-,-,-,-,12700,
다우데이타,A032190,238782,도매,84,증권,G402010,2015_2,21333333.33,125,-,-,-,-,-,22050,
다우데이타,A032190,238782,도매,84,증권,G402010,2015_3,32333333.33,126,-,-,-,-,-,20800,
다우데이타,A032190,238782,도매,84,증권,G402010,2015_4,-,-,7455023942466 ,5913827381168 ,1541196561298 ,1307683756670 ,-,15150,
다우데이타,A032190,238782,도매,84,증권,G402010,2016_1,10000000,123,8003940000000 ,6414180000000 ,1589760000000 ,364935000000 ,58067121873 ,13700,
다우데이타,A032190,238782,도매,84,증권,G402010,2016_2,21166666.67,124,8839240000000 ,7215580000000 ,1623660000000 ,309479000000 ,30293214740 ,13300,
다우데이타,A032190,238782,도매,84,증권,G402010,2016_3,31666666.67,135,9769910000000 ,8078880000000 ,1691030000000 ,318210000000 ,46548948891 ,12400,
다우데이타,A032190,238782,도매,84,증권,G402010,2016_4,-,-,10174843742702 ,8458810732391 ,1716033010311 ,1378367700537 ,174059793069 ,11350,
다우데이타,A032190,238782,도매,84,증권,G402010,2017_1,10785714.29,256,10609400000000 ,8845850000000 ,1763530000000 ,392522000000 ,67262798341 ,12050,
다우데이타,A032190,238782,도매,84,증권,G402010,2017_2,21875000,141,11622800000000 ,9682290000000 ,1940470000000 ,362863000000 ,55837974120 ,11950,
다우데이타,A032190,238782,도매,84,증권,G402010,2017_3,30625000,139,12089200000000 ,10089500000000 ,1999700000000 ,383403000000 ,39836166337 ,10350,
다우데이타,A032190,238782,도매,84,증권,G402010,2017_4,-,-,13561817098326 ,11486460665394 ,2075356432932 ,1614385775693 ,235838322904 ,10350,
다우데이타,A032190,238782,도매,84,증권,G402010,2018_1,16375000,134,14914300000000 ,12450900000000 ,2463380000000 ,635746000000 ,100823000000 ,13650,
다우데이타,A032190,238782,도매,84,증권,G402010,2018_2,25375000,147,16560200000000 ,14008600000000 ,2551630000000 ,599493000000 ,83996479601 ,11650,
다우데이타,A032190,238782,도매,84,증권,G402010,2018_3,34625000,160,18089100000000 ,15467800000000 ,2621290000000 ,612438000000 ,60889588610 ,11300,
다우데이타,A032190,238782,도매,84,증권,G402010,2018_4,-,-,19770709816406 ,17193590583053 ,2577119233353 ,2525297691733 ,232911621323 ,9050,
다우데이타,A032190,238782,도매,84,증권,G402010,2019_1,14875000,166,22643600000000 ,19992100000000 ,2651480000000 ,861754000000 ,163409000000 ,9720,
다우데이타,A032190,238782,도매,84,증권,G402010,2019_2,31000000,169,23693400000000 ,20996000000000 ,2697350000000 ,840810000000 ,68350046577 ,9390,
다우데이타,A032190,238782,도매,84,증권,G402010,2019_3,38000000,168,24197100000000 ,21477200000000 ,2719940000000 ,935739000000 ,75877377913 ,8370,
다우데이타,A032190,238782,도매,84,증권,G402010,2019_4,-,-,25214812744391 ,22437866875674 ,2776945868717 ,3261975998573 ,408847437502 ,8280,
다우데이타,A032190,238782,도매,84,증권,G402010,2020_1,16166666.67,167,31380000000000 ,28737200000000 ,2642810000000 ,2123800000000 ,17497223819 ,6110,
다우데이타,A032190,238782,도매,84,증권,G402010,2020_2,28333333.33,166,33111000000000 ,30250100000000 ,2860880000000 ,973558000000 ,216951000000 ,12850,
다우데이타,A032190,238782,도매,84,증권,G402010,2020_3,40166666.67,168,35104500000000 ,31961700000000 ,3142820000000 ,1317190000000 ,266150000000 ,13100,
다우데이타,A032190,238782,도매,84,증권,G402010,2020_4,-,-,38997606367967 ,35679440126580 ,3318166241387 ,5093906291877 ,657982443363 ,12750,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2015_1,10500000,722,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2015_2,19000000,715,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2015_3,29000000,737,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2015_4,-,-,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2016_1,12313500,720,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2016_2,10170750,683,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2016_3,12313500,720,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2016_4,-,-,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2017_1,12300000,686,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2017_2,43131000,718,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2017_3,48254250,733,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2017_4,-,-,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2018_1,14250000,729,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2018_2,50750000,718,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2018_3,50317081,710,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2018_4,-,-,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2019_1,16250000,680,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2019_2,57000000,667,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2019_3,58250000,625,-,-,-,-,-,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2019_4,-,-,579080907635 ,391586737221 ,187494170414 ,350639742787 ,1454474539 ,-,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2020_1,58000000,581,602907000000 ,399443000000 ,203464000000 ,86901220976 ,152192044 ,7740,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2020_2,52250000,607,602296000000 ,392026000000 ,210270000000 ,103235000000 ,6451235380 ,18400,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2020_3,52750000,613,608306000000 ,393602000000 ,214703000000 ,120661000000 ,6423481295 ,19050,
서울바이오시스,A092190,488402,IT부품,160,디스플레이장비 및 부품,G454020,2020_4,-,-,582882683259 ,363545342743 ,219337340516 ,431282192489 ,19647529507 ,18800,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2015_1,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2015_2,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2015_3,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2015_4,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2016_1,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2016_2,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2016_3,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2016_4,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2017_1,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2017_2,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2017_3,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2017_4,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2018_1,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2018_2,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2018_3,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2018_4,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2019_1,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2019_2,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2019_3,-,-,-,-,-,-,-,-,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2019_4,-,-,344866909383 ,146722498914 ,198144410469 ,-,7018471904 ,6551,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2020_1,10500000,420,364582000000 ,169245000000 ,195337000000 ,-,984308611 ,2942,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2020_2,20500000,428,391365000000 ,183572000000 ,207793000000 ,-,5746919104 ,4440,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2020_3,31000000,426,411004000000 ,177795000000 ,233209000000 ,-,2975156698 ,6769,
코리아센터,A290510,540340,소프트웨어,155,인터넷과 카탈로그 소매,G255020,2020_4,-,-,406676888092 ,171989032087 ,234687856005 ,-,16145335664 ,8800,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2015_1,9500000,420,-,-,-,-,-,1695,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2015_2,18000000,438,-,-,-,-,-,1530,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2015_3,28000000,429,-,-,-,-,-,1390,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2015_4,-,-,-,-,-,-,-,1400,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2016_1,11000000,419,-,-,-,-,-,2300,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2016_2,21000000,448,-,-,-,-,-,2685,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2016_3,31000000,455,-,-,-,-,-,3415,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2016_4,-,-,-,-,-,-,-,3220,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2017_1,11000000,452,-,-,-,-,-,2870,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2017_2,22000000,452,-,-,-,-,-,3065,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2017_3,35000000,431,-,-,-,-,-,2625,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2017_4,-,-,-,-,-,-,-,2855,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2018_1,11000000,455,358978000000 ,226081000000 ,132897000000 ,40689783002 ,16292482 ,2630,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2018_2,-,462,372689000000 ,237517000000 ,135172000000 ,69933669809 ,2290850505 ,3975,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2018_3,-,463,397913000000 ,253776000000 ,144137000000 ,79808674415 ,8982260572 ,4785,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2018_4,-,-,379402418064 ,227190312924 ,152212105140 ,275662171389 ,18780423913 ,3515,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2019_1,11778500,477,418626000000 ,257827000000 ,160799000000 ,81612813817 ,8584938209 ,8470,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2019_2,23349500,481,447975000000 ,277362000000 ,170613000000 ,100241000000 ,9817914197 ,11950,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2019_3,43045500,483,490697000000 ,310062000000 ,180634000000 ,108851000000 ,10028515189 ,8040,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2019_4,-,-,478594871586 ,289298787355 ,189296084231 ,390435695133 ,36546958551 ,7570,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2020_1,12188000,502,468941000000 ,275705000000 ,193236000000 ,98352259725 ,6146864896 ,5830,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2020_2,24400500,508,473179000000 ,275241000000 ,197938000000 ,106690000000 ,4683359985 ,8100,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2020_3,34535500,548,491960000000 ,286240000000 ,205720000000 ,117466000000 ,7777030811 ,11700,
엘비세미콘,A061970,412348,반도체,159,반도체와 반도체 장비,G453010,2020_4,-,-,527479200007 ,309213720065 ,218265479942 ,442790062641 ,31622614462 ,11100,
국전약품,A307750,1329957,제약,66,제약,G352020,2015_1,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2015_2,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2015_3,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2015_4,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2016_1,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2016_2,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2016_3,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2016_4,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2017_1,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2017_2,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2017_3,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2017_4,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2018_1,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2018_2,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2018_3,-,-,-,-,-,-,-,-,
국전약품,A307750,1329957,제약,66,제약,G352020,2018_4,-,-,-,-,-,-,-,2174,
국전약품,A307750,1329957,제약,66,제약,G352020,2019_1,-,1,-,-,-,-,-,2207,
국전약품,A307750,1329957,제약,66,제약,G352020,2019_2,-,1,-,-,-,-,-,2342,
국전약품,A307750,1329957,제약,66,제약,G352020,2019_3,-,1,-,-,-,-,-,2283,
국전약품,A307750,1329957,제약,66,제약,G352020,2019_4,-,-,-,-,-,-,-,2213,
국전약품,A307750,1329957,제약,66,제약,G352020,2020_1,-,1,-,-,-,-,-,2174,
국전약품,A307750,1329957,제약,66,제약,G352020,2020_2,-,1,-,-,-,-,-,0,
국전약품,A307750,1329957,제약,66,제약,G352020,2020_3,-,1,-,-,-,-,-,3507,
국전약품,A307750,1329957,제약,66,제약,G352020,2020_4,-,-,-,-,-,-,-,7329,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2015_1,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2015_2,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2015_3,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2015_4,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2016_1,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2016_2,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2016_3,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2016_4,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2017_1,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2017_2,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2017_3,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2017_4,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2018_1,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2018_2,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2018_3,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2018_4,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2019_1,-,-,-,-,-,-,-,-,
네패스아크,A330860,1368354,반도체,159,반도체와 반도체 장비,G453010,2019_2,-,-,-,-,-,-,-,-,
